cif_filename,formula,space_group,n_atoms,n_Co,n_Bi
Co2_Bi2_m1_n1_z2_sg082_trial000_8ee08440e2.cif,Co2Bi2,82,4,2,2
Co2_Bi2_m1_n1_z2_sg085_trial000_909d92c5dd.cif,Co2Bi2,85,4,2,2
Co2_Bi2_m1_n1_z2_sg087_trial000_6906bef6ab.cif,Co2Bi2,87,4,2,2
Co2_Bi2_m1_n1_z2_sg086_trial000_efd4d9cca4.cif,Co2Bi2,86,4,2,2
Co2_Bi2_m1_n1_z2_sg083_trial000_03ecb20f02.cif,Co2Bi2,83,4,2,2
Co2_Bi2_m1_n1_z2_sg090_trial000_be615e5e78.cif,Co2Bi2,90,4,2,2
Co2_Bi2_m1_n1_z2_sg093_trial000_c99de021a4.cif,Co2Bi2,93,4,2,2
Co2_Bi2_m1_n1_z2_sg097_trial000_6087663576.cif,Co2Bi2,97,4,2,2
Co2_Bi2_m1_n1_z2_sg100_trial000_22db5cc3a0.cif,Co2Bi2,100,4,2,2
Co2_Bi2_m1_n1_z2_sg094_trial000_2115ed03ea.cif,Co2Bi2,94,4,2,2
Co2_Bi2_m1_n1_z2_sg101_trial000_2076cc4a5f.cif,Co2Bi2,101,4,2,2
Co2_Bi2_m1_n1_z2_sg102_trial000_3d91063e09.cif,Co2Bi2,102,4,2,2
Co2_Bi2_m1_n1_z2_sg107_trial000_5d768e0231.cif,Co2Bi2,107,4,2,2
Co2_Bi2_m1_n1_z2_sg112_trial000_cccceba1b1.cif,Co2Bi2,112,4,2,2
Co2_Bi2_m1_n1_z2_sg114_trial000_b8ed0aab8d.cif,Co2Bi2,114,4,2,2
Co2_Bi2_m1_n1_z2_sg116_trial000_a8498d266a.cif,Co2Bi2,116,4,2,2
Co2_Bi2_m1_n1_z2_sg118_trial000_2fc644db2f.cif,Co2Bi2,118,4,2,2
Co2_Bi2_m1_n1_z2_sg124_trial000_24c7935ed3.cif,Co2Bi2,124,4,2,2
Co2_Bi2_m1_n1_z2_sg125_trial000_eacdd2859f.cif,Co2Bi2,125,4,2,2
Co2_Bi2_m1_n1_z2_sg123_trial000_f82d6971ca.cif,Co2Bi2,123,4,2,2
Co2_Bi2_m1_n1_z2_sg126_trial000_785ec34c71.cif,Co2Bi2,126,4,2,2
Co2_Bi2_m1_n1_z2_sg128_trial000_8f420f3a3d.cif,Co2Bi2,128,4,2,2
Co2_Bi2_m1_n1_z2_sg129_trial000_4b74316be2.cif,Co2Bi2,129,4,2,2
Co2_Bi2_m1_n1_z2_sg131_trial000_3f8cf9736c.cif,Co2Bi2,131,4,2,2
Co2_Bi2_m1_n1_z2_sg134_trial000_02fecd17f9.cif,Co2Bi2,134,4,2,2
Co2_Bi2_m1_n1_z2_sg136_trial000_1ab049a447.cif,Co2Bi2,136,4,2,2
Co1_Bi1_m1_n1_z1_sg191_trial000_a6b98b7590.cif,Co1Bi1,191,2,1,1
Co2_Bi2_m1_n1_z2_sg150_trial000_ae1b8a0b59.cif,Co2Bi2,150,4,2,2
Co2_Bi2_m1_n1_z2_sg158_trial000_70a0c1d985.cif,Co2Bi2,158,4,2,2
Co2_Bi2_m1_n1_z2_sg162_trial000_2269ccc32e.cif,Co2Bi2,162,4,2,2
Co2_Bi2_m1_n1_z2_sg164_trial000_9e1a21bc21.cif,Co2Bi2,164,4,2,2
Co2_Bi2_m1_n1_z2_sg173_trial000_319762b885.cif,Co2Bi2,173,4,2,2
Co2_Bi2_m1_n1_z2_sg111_trial000_4f9acdf39f.cif,Co2Bi2,111,4,2,2
Co2_Bi2_m1_n1_z2_sg182_trial000_031a0d394d.cif,Co2Bi2,182,4,2,2
Co2_Bi2_m1_n1_z2_sg176_trial000_57df0d441e.cif,Co2Bi2,176,4,2,2
Co2_Bi2_m1_n1_z2_sg174_trial000_886ab29d50.cif,Co2Bi2,174,4,2,2
Co2_Bi2_m1_n1_z2_sg143_trial000_7cd420cd7c.cif,Co2Bi2,143,4,2,2
Co2_Bi2_m1_n1_z2_sg186_trial000_cb935affd6.cif,Co2Bi2,186,4,2,2
Co2_Bi2_m1_n1_z2_sg188_trial000_1d5aa54cbd.cif,Co2Bi2,188,4,2,2
Co2_Bi2_m1_n1_z2_sg191_trial000_1f10179fd4.cif,Co2Bi2,191,4,2,2
Co2_Bi2_m1_n1_z2_sg192_trial000_918910f129.cif,Co2Bi2,192,4,2,2
Co2_Bi2_m1_n1_z2_sg194_trial000_5a08b2cf19.cif,Co2Bi2,194,4,2,2
Co3_Bi3_m1_n1_z3_sg003_trial000_e991c65a67.cif,Co3Bi3,3,6,3,3
Co3_Bi3_m1_n1_z3_sg006_trial000_e20715bd2a.cif,Co3Bi3,6,6,3,3
Co3_Bi3_m1_n1_z3_sg001_trial000_5ba43611e1.cif,Co3Bi3,1,6,3,3
Co3_Bi3_m1_n1_z3_sg075_trial000_0d39718986.cif,Co3Bi3,75,6,3,3
Co3_Bi3_m1_n1_z3_sg083_trial000_abdb5bc809.cif,Co3Bi3,83,6,3,3
Co3_Bi3_m1_n1_z3_sg089_trial000_32c40d31ec.cif,Co3Bi3,89,6,3,3
Co3_Bi3_m1_n1_z3_sg099_trial000_c633364371.cif,Co3Bi3,99,6,3,3
Co3_Bi3_m1_n1_z3_sg111_trial000_6787264230.cif,Co3Bi3,111,6,3,3
Co3_Bi3_m1_n1_z3_sg115_trial000_34bd13a0ed.cif,Co3Bi3,115,6,3,3
Co3_Bi3_m1_n1_z3_sg123_trial000_8f61bbd2c0.cif,Co3Bi3,123,6,3,3
Co3_Bi3_m1_n1_z3_sg144_trial000_34fc6c5fba.cif,Co3Bi3,144,6,3,3
Co3_Bi3_m1_n1_z3_sg145_trial000_1ec4ad4423.cif,Co3Bi3,145,6,3,3
Co3_Bi3_m1_n1_z3_sg146_trial000_bed91b7b0c.cif,Co3Bi3,146,6,3,3
Co3_Bi3_m1_n1_z3_sg148_trial000_ed1fd77fc9.cif,Co3Bi3,148,6,3,3
Co3_Bi3_m1_n1_z3_sg143_trial000_0f44709259.cif,Co3Bi3,143,6,3,3
Co3_Bi3_m1_n1_z3_sg152_trial000_9418b0dbe8.cif,Co3Bi3,152,6,3,3
Co3_Bi3_m1_n1_z3_sg157_trial000_8b76872ef7.cif,Co3Bi3,157,6,3,3
Co3_Bi3_m1_n1_z3_sg154_trial000_352c9eef1d.cif,Co3Bi3,154,6,3,3
Co3_Bi3_m1_n1_z3_sg150_trial000_9a69ea5a81.cif,Co3Bi3,150,6,3,3
Co3_Bi3_m1_n1_z3_sg162_trial000_f856ebc050.cif,Co3Bi3,162,6,3,3
Co3_Bi3_m1_n1_z3_sg164_trial000_5892759724.cif,Co3Bi3,164,6,3,3
Co3_Bi3_m1_n1_z3_sg166_trial000_9fa5c5400c.cif,Co3Bi3,166,6,3,3
Co3_Bi3_m1_n1_z3_sg168_trial000_0974b16639.cif,Co3Bi3,168,6,3,3
Co3_Bi3_m1_n1_z3_sg171_trial000_c8f0730bac.cif,Co3Bi3,171,6,3,3
Co3_Bi3_m1_n1_z3_sg174_trial000_fec7534cb8.cif,Co3Bi3,174,6,3,3
Co3_Bi3_m1_n1_z3_sg180_trial000_5debcf645a.cif,Co3Bi3,180,6,3,3
Co3_Bi3_m1_n1_z3_sg181_trial000_4272851ec7.cif,Co3Bi3,181,6,3,3
Co3_Bi3_m1_n1_z3_sg183_trial000_0fda345f8c.cif,Co3Bi3,183,6,3,3
Co3_Bi3_m1_n1_z3_sg189_trial000_eace77e800.cif,Co3Bi3,189,6,3,3
Co3_Bi3_m1_n1_z3_sg187_trial000_44fe815973.cif,Co3Bi3,187,6,3,3
Co3_Bi3_m1_n1_z3_sg155_trial000_7c40de007f.cif,Co3Bi3,155,6,3,3
Co2_Bi2_m1_n1_z2_sg193_trial000_d1d33f7f00.cif,Co2Bi2,193,4,2,2
Co3_Bi3_m1_n1_z3_sg195_trial000_f3a2e61ade.cif,Co3Bi3,195,6,3,3
Co3_Bi3_m1_n1_z3_sg200_trial000_9d3097c41d.cif,Co3Bi3,200,6,3,3
Co3_Bi3_m1_n1_z3_sg207_trial000_eb629c8f19.cif,Co3Bi3,207,6,3,3
Co3_Bi3_m1_n1_z3_sg221_trial000_4a5d1dd88c.cif,Co3Bi3,221,6,3,3
Co3_Bi3_m1_n1_z3_sg215_trial000_9b0d48df75.cif,Co3Bi3,215,6,3,3
Co4_Bi4_m1_n1_z4_sg002_trial000_542244383e.cif,Co4Bi4,2,8,4,4
Co4_Bi4_m1_n1_z4_sg001_trial000_15d1939bf2.cif,Co4Bi4,1,8,4,4
Co4_Bi4_m1_n1_z4_sg006_trial000_afde0634fd.cif,Co4Bi4,6,8,4,4
Co4_Bi4_m1_n1_z4_sg007_trial000_3c7ef14835.cif,Co4Bi4,7,8,4,4
Co4_Bi4_m1_n1_z4_sg008_trial000_2c1c3d26ae.cif,Co4Bi4,8,8,4,4
Co4_Bi4_m1_n1_z4_sg009_trial000_c2a4a19859.cif,Co4Bi4,9,8,4,4
Co4_Bi4_m1_n1_z4_sg011_trial000_e69eb4194a.cif,Co4Bi4,11,8,4,4
Co4_Bi4_m1_n1_z4_sg012_trial000_4e7afeebde.cif,Co4Bi4,12,8,4,4
Co4_Bi4_m1_n1_z4_sg010_trial000_f83bfea41b.cif,Co4Bi4,10,8,4,4
Co4_Bi4_m1_n1_z4_sg015_trial000_a940452fcf.cif,Co4Bi4,15,8,4,4
Co4_Bi4_m1_n1_z4_sg013_trial000_1312a53409.cif,Co4Bi4,13,8,4,4
Co4_Bi4_m1_n1_z4_sg014_trial000_a174df3753.cif,Co4Bi4,14,8,4,4
Co4_Bi4_m1_n1_z4_sg020_trial000_65cfe0e8bc.cif,Co4Bi4,20,8,4,4
Co4_Bi4_m1_n1_z4_sg017_trial000_ca76651d71.cif,Co4Bi4,17,8,4,4
Co4_Bi4_m1_n1_z4_sg024_trial000_1abf265717.cif,Co4Bi4,24,8,4,4
Co4_Bi4_m1_n1_z4_sg022_trial000_80b1c97cc4.cif,Co4Bi4,22,8,4,4
Co4_Bi4_m1_n1_z4_sg029_trial000_ae7d736bcc.cif,Co4Bi4,29,8,4,4
Co4_Bi4_m1_n1_z4_sg032_trial000_6f31a3cc49.cif,Co4Bi4,32,8,4,4
Co4_Bi4_m1_n1_z4_sg028_trial000_102a1a9352.cif,Co4Bi4,28,8,4,4
Co4_Bi4_m1_n1_z4_sg025_trial000_f370b67a7c.cif,Co4Bi4,25,8,4,4
Co4_Bi4_m1_n1_z4_sg030_trial000_3c170d79cd.cif,Co4Bi4,30,8,4,4
Co4_Bi4_m1_n1_z4_sg034_trial000_e4758e4a2d.cif,Co4Bi4,34,8,4,4
Co4_Bi4_m1_n1_z4_sg033_trial000_b74f01c76c.cif,Co4Bi4,33,8,4,4
Co4_Bi4_m1_n1_z4_sg036_trial000_09daf4a18a.cif,Co4Bi4,36,8,4,4
Co4_Bi4_m1_n1_z4_sg039_trial000_9e64a8fb32.cif,Co4Bi4,39,8,4,4
Co4_Bi4_m1_n1_z4_sg040_trial000_1f21834fe9.cif,Co4Bi4,40,8,4,4
Co4_Bi4_m1_n1_z4_sg035_trial000_7fb3c1c8a4.cif,Co4Bi4,35,8,4,4
Co4_Bi4_m1_n1_z4_sg041_trial000_74972254d8.cif,Co4Bi4,41,8,4,4
Co4_Bi4_m1_n1_z4_sg042_trial000_1811d8e3c6.cif,Co4Bi4,42,8,4,4
Co4_Bi4_m1_n1_z4_sg046_trial000_b8c6695614.cif,Co4Bi4,46,8,4,4
Co4_Bi4_m1_n1_z4_sg045_trial000_5636d5cc46.cif,Co4Bi4,45,8,4,4
Co4_Bi4_m1_n1_z4_sg052_trial000_71f23084b5.cif,Co4Bi4,52,8,4,4
Co4_Bi4_m1_n1_z4_sg044_trial000_1fd5c04fa7.cif,Co4Bi4,44,8,4,4
Co4_Bi4_m1_n1_z4_sg048_trial000_71077365c6.cif,Co4Bi4,48,8,4,4
Co4_Bi4_m1_n1_z4_sg049_trial000_9dee2f837f.cif,Co4Bi4,49,8,4,4
Co4_Bi4_m1_n1_z4_sg053_trial000_e303d8c72b.cif,Co4Bi4,53,8,4,4
Co4_Bi4_m1_n1_z4_sg051_trial000_88f9165fd2.cif,Co4Bi4,51,8,4,4
Co4_Bi4_m1_n1_z4_sg054_trial000_1168f15056.cif,Co4Bi4,54,8,4,4
Co4_Bi4_m1_n1_z4_sg056_trial000_796790151d.cif,Co4Bi4,56,8,4,4
Co4_Bi4_m1_n1_z4_sg050_trial000_afd5825cbe.cif,Co4Bi4,50,8,4,4
Co4_Bi4_m1_n1_z4_sg057_trial000_64a793e63c.cif,Co4Bi4,57,8,4,4
Co4_Bi4_m1_n1_z4_sg055_trial000_334ba71028.cif,Co4Bi4,55,8,4,4
Co4_Bi4_m1_n1_z4_sg060_trial000_986f5c37ff.cif,Co4Bi4,60,8,4,4
Co4_Bi4_m1_n1_z4_sg062_trial000_1283e12ad7.cif,Co4Bi4,62,8,4,4
Co4_Bi4_m1_n1_z4_sg063_trial000_571658c264.cif,Co4Bi4,63,8,4,4
Co4_Bi4_m1_n1_z4_sg061_trial000_cd7ac9f144.cif,Co4Bi4,61,8,4,4
Co4_Bi4_m1_n1_z4_sg064_trial000_668dee6e2e.cif,Co4Bi4,64,8,4,4
Co4_Bi4_m1_n1_z4_sg047_trial000_27243c03cf.cif,Co4Bi4,47,8,4,4
Co4_Bi4_m1_n1_z4_sg066_trial000_b17d82a2a0.cif,Co4Bi4,66,8,4,4
Co4_Bi4_m1_n1_z4_sg067_trial000_6e356a20e5.cif,Co4Bi4,67,8,4,4
Co4_Bi4_m1_n1_z4_sg065_trial000_2bedb77566.cif,Co4Bi4,65,8,4,4
Co4_Bi4_m1_n1_z4_sg068_trial000_58aeba5d59.cif,Co4Bi4,68,8,4,4
Co4_Bi4_m1_n1_z4_sg074_trial000_b9451c84af.cif,Co4Bi4,74,8,4,4
Co4_Bi4_m1_n1_z4_sg069_trial000_cf4dcd3477.cif,Co4Bi4,69,8,4,4
Co4_Bi4_m1_n1_z4_sg072_trial000_3e2f40bad8.cif,Co4Bi4,72,8,4,4
Co4_Bi4_m1_n1_z4_sg077_trial000_dd939371d4.cif,Co4Bi4,77,8,4,4
Co4_Bi4_m1_n1_z4_sg078_trial000_def71ae24a.cif,Co4Bi4,78,8,4,4
Co4_Bi4_m1_n1_z4_sg083_trial000_e990639157.cif,Co4Bi4,83,8,4,4
Co4_Bi4_m1_n1_z4_sg086_trial000_f10d4e861f.cif,Co4Bi4,86,8,4,4
Co4_Bi4_m1_n1_z4_sg084_trial000_b9486b55bb.cif,Co4Bi4,84,8,4,4
Co4_Bi4_m1_n1_z4_sg094_trial000_b9ee8c18cd.cif,Co4Bi4,94,8,4,4
Co4_Bi4_m1_n1_z4_sg095_trial000_90fc360640.cif,Co4Bi4,95,8,4,4
Co4_Bi4_m1_n1_z4_sg093_trial000_6860a4a0a5.cif,Co4Bi4,93,8,4,4
Co4_Bi4_m1_n1_z4_sg096_trial000_65d26a6994.cif,Co4Bi4,96,8,4,4
Co4_Bi4_m1_n1_z4_sg098_trial000_b642cd7fee.cif,Co4Bi4,98,8,4,4
Co4_Bi4_m1_n1_z4_sg097_trial000_4808cd0708.cif,Co4Bi4,97,8,4,4
Co4_Bi4_m1_n1_z4_sg101_trial000_3611f31a98.cif,Co4Bi4,101,8,4,4
Co4_Bi4_m1_n1_z4_sg102_trial000_748ae77e90.cif,Co4Bi4,102,8,4,4
Co4_Bi4_m1_n1_z4_sg106_trial000_65459a508d.cif,Co4Bi4,106,8,4,4
Co4_Bi4_m1_n1_z4_sg105_trial000_61c7380614.cif,Co4Bi4,105,8,4,4
Co4_Bi4_m1_n1_z4_sg111_trial000_9e1fc8cfed.cif,Co4Bi4,111,8,4,4
Co4_Bi4_m1_n1_z4_sg088_trial000_5105330eb4.cif,Co4Bi4,88,8,4,4
Co4_Bi4_m1_n1_z4_sg114_trial000_de2f9ba1dc.cif,Co4Bi4,114,8,4,4
Co4_Bi4_m1_n1_z4_sg115_trial000_245eff320c.cif,Co4Bi4,115,8,4,4
Co4_Bi4_m1_n1_z4_sg118_trial000_2ee6a88ac1.cif,Co4Bi4,118,8,4,4
Co4_Bi4_m1_n1_z4_sg120_trial000_a088a1bb22.cif,Co4Bi4,120,8,4,4
Co4_Bi4_m1_n1_z4_sg117_trial000_3bd8f0e621.cif,Co4Bi4,117,8,4,4
Co4_Bi4_m1_n1_z4_sg122_trial000_9ddc841278.cif,Co4Bi4,122,8,4,4
Co4_Bi4_m1_n1_z4_sg124_trial000_b8f5e3f6f9.cif,Co4Bi4,124,8,4,4
Co4_Bi4_m1_n1_z4_sg128_trial000_f100b992c2.cif,Co4Bi4,128,8,4,4
Co4_Bi4_m1_n1_z4_sg130_trial000_d5c95bd14f.cif,Co4Bi4,130,8,4,4
Co4_Bi4_m1_n1_z4_sg131_trial000_2f26b039cb.cif,Co4Bi4,131,8,4,4
Co4_Bi4_m1_n1_z4_sg129_trial000_63d095eab4.cif,Co4Bi4,129,8,4,4
Co4_Bi4_m1_n1_z4_sg132_trial000_e2295ceb40.cif,Co4Bi4,132,8,4,4
Co4_Bi4_m1_n1_z4_sg133_trial000_6a596cff04.cif,Co4Bi4,133,8,4,4
Co4_Bi4_m1_n1_z4_sg082_trial000_be8b2d1044.cif,Co4Bi4,82,8,4,4
Co4_Bi4_m1_n1_z4_sg134_trial000_0b0e565e82.cif,Co4Bi4,134,8,4,4
Co4_Bi4_m1_n1_z4_sg079_trial000_582488a49f.cif,Co4Bi4,79,8,4,4
Co4_Bi4_m1_n1_z4_sg137_trial000_181ceeb635.cif,Co4Bi4,137,8,4,4
Co4_Bi4_m1_n1_z4_sg138_trial000_7939d9dbf3.cif,Co4Bi4,138,8,4,4
Co4_Bi4_m1_n1_z4_sg141_trial000_8318f04604.cif,Co4Bi4,141,8,4,4
Co4_Bi4_m1_n1_z4_sg150_trial000_1efe004791.cif,Co4Bi4,150,8,4,4
Co4_Bi4_m1_n1_z4_sg147_trial000_fa7c8f28db.cif,Co4Bi4,147,8,4,4
Co4_Bi4_m1_n1_z4_sg143_trial000_fa0b07d189.cif,Co4Bi4,143,8,4,4
Co4_Bi4_m1_n1_z4_sg156_trial000_c267c26a03.cif,Co4Bi4,156,8,4,4
Co4_Bi4_m1_n1_z4_sg163_trial000_de614e4bbe.cif,Co4Bi4,163,8,4,4
Co4_Bi4_m1_n1_z4_sg162_trial000_d8a42f136e.cif,Co4Bi4,162,8,4,4
Co4_Bi4_m1_n1_z4_sg173_trial000_1a09c778f5.cif,Co4Bi4,173,8,4,4
Co4_Bi4_m1_n1_z4_sg103_trial000_e5eb51182e.cif,Co4Bi4,103,8,4,4
Co4_Bi4_m1_n1_z4_sg174_trial000_a8b278b610.cif,Co4Bi4,174,8,4,4
Co4_Bi4_m1_n1_z4_sg177_trial000_a0443b3373.cif,Co4Bi4,177,8,4,4
Co4_Bi4_m1_n1_z4_sg183_trial000_054a7033e9.cif,Co4Bi4,183,8,4,4
Co4_Bi4_m1_n1_z4_sg159_trial000_8de08ce77f.cif,Co4Bi4,159,8,4,4
Co4_Bi4_m1_n1_z4_sg192_trial000_88c23feaee.cif,Co4Bi4,192,8,4,4
Co4_Bi4_m1_n1_z4_sg187_trial000_d3f3c9eda0.cif,Co4Bi4,187,8,4,4
Co4_Bi4_m1_n1_z4_sg191_trial000_be250ada82.cif,Co4Bi4,191,8,4,4
Co4_Bi4_m1_n1_z4_sg193_trial000_58029e8ec3.cif,Co4Bi4,193,8,4,4
Co4_Bi4_m1_n1_z4_sg195_trial000_6d6a0c9a6c.cif,Co4Bi4,195,8,4,4
Co4_Bi4_m1_n1_z4_sg196_trial000_2ea079d9c7.cif,Co4Bi4,196,8,4,4
Co4_Bi4_m1_n1_z4_sg198_trial000_4fad2fbfc7.cif,Co4Bi4,198,8,4,4
Co4_Bi4_m1_n1_z4_sg201_trial000_ffa97699c3.cif,Co4Bi4,201,8,4,4
Co4_Bi4_m1_n1_z4_sg202_trial000_3509e51ba8.cif,Co4Bi4,202,8,4,4
Co4_Bi4_m1_n1_z4_sg200_trial000_b3bac246bf.cif,Co4Bi4,200,8,4,4
Co4_Bi4_m1_n1_z4_sg205_trial000_c40aceb263.cif,Co4Bi4,205,8,4,4
Co4_Bi4_m1_n1_z4_sg207_trial000_02b893da76.cif,Co4Bi4,207,8,4,4
Co4_Bi4_m1_n1_z4_sg209_trial000_62acaf9535.cif,Co4Bi4,209,8,4,4
Co4_Bi4_m1_n1_z4_sg208_trial000_f4b688862c.cif,Co4Bi4,208,8,4,4
Co4_Bi4_m1_n1_z4_sg212_trial000_3bd8c78ca0.cif,Co4Bi4,212,8,4,4
Co4_Bi4_m1_n1_z4_sg213_trial000_ea9f1d568f.cif,Co4Bi4,213,8,4,4
Co4_Bi4_m1_n1_z4_sg216_trial000_b4e1522643.cif,Co4Bi4,216,8,4,4
Co4_Bi4_m1_n1_z4_sg215_trial000_a3a9a5467c.cif,Co4Bi4,215,8,4,4
Co4_Bi4_m1_n1_z4_sg221_trial000_689ed97a92.cif,Co4Bi4,221,8,4,4
Co4_Bi4_m1_n1_z4_sg190_trial000_7f1b188e09.cif,Co4Bi4,190,8,4,4
Co4_Bi4_m1_n1_z4_sg224_trial000_72a1a1dbb6.cif,Co4Bi4,224,8,4,4
Co4_Bi4_m1_n1_z4_sg225_trial000_90cee143d0.cif,Co4Bi4,225,8,4,4
Co1_Bi2_m1_n2_z1_sg003_trial000_4f5f70fd08.cif,Co1Bi2,3,3,1,2
Co1_Bi2_m1_n2_z1_sg002_trial000_1c41c942a7.cif,Co1Bi2,2,3,1,2
Co1_Bi2_m1_n2_z1_sg006_trial000_6c077ffaac.cif,Co1Bi2,6,3,1,2
Co1_Bi2_m1_n2_z1_sg025_trial000_745deb6a59.cif,Co1Bi2,25,3,1,2
Co1_Bi2_m1_n2_z1_sg075_trial000_5af0160f9c.cif,Co1Bi2,75,3,1,2
Co1_Bi2_m1_n2_z1_sg099_trial000_69a2ad6a12.cif,Co1Bi2,99,3,1,2
Co1_Bi2_m1_n2_z1_sg123_trial000_db89f996f5.cif,Co1Bi2,123,3,1,2
Co1_Bi2_m1_n2_z1_sg143_trial000_a99b23ea3e.cif,Co1Bi2,143,3,1,2
Co1_Bi2_m1_n2_z1_sg147_trial000_54c7b121f0.cif,Co1Bi2,147,3,1,2
Co1_Bi2_m1_n2_z1_sg149_trial000_add3dff926.cif,Co1Bi2,149,3,1,2
Co1_Bi2_m1_n2_z1_sg157_trial000_407b92e9f1.cif,Co1Bi2,157,3,1,2
Co1_Bi2_m1_n2_z1_sg162_trial000_fa48273c25.cif,Co1Bi2,162,3,1,2
Co1_Bi2_m1_n2_z1_sg156_trial000_c59cd7ecf3.cif,Co1Bi2,156,3,1,2
Co1_Bi2_m1_n2_z1_sg168_trial000_e1e9c3b4c6.cif,Co1Bi2,168,3,1,2
Co1_Bi2_m1_n2_z1_sg164_trial000_462b83bbe3.cif,Co1Bi2,164,3,1,2
Co1_Bi2_m1_n2_z1_sg183_trial000_1f68b7e4a4.cif,Co1Bi2,183,3,1,2
Co1_Bi2_m1_n2_z1_sg187_trial000_1033b5538e.cif,Co1Bi2,187,3,1,2
Co2_Bi4_m1_n2_z2_sg003_trial000_e44f601ddc.cif,Co2Bi4,3,6,2,4
Co2_Bi4_m1_n2_z2_sg002_trial000_6123e7c308.cif,Co2Bi4,2,6,2,4
Co2_Bi4_m1_n2_z2_sg004_trial000_54594b0588.cif,Co2Bi4,4,6,2,4
Co2_Bi4_m1_n2_z2_sg005_trial000_34adc745a1.cif,Co2Bi4,5,6,2,4
Co2_Bi4_m1_n2_z2_sg007_trial000_589e1fe4b1.cif,Co2Bi4,7,6,2,4
Co2_Bi4_m1_n2_z2_sg008_trial000_3b2c56a8d1.cif,Co2Bi4,8,6,2,4
Co2_Bi4_m1_n2_z2_sg012_trial000_f3f0c54a9d.cif,Co2Bi4,12,6,2,4
Co2_Bi4_m1_n2_z2_sg011_trial000_314c164a3f.cif,Co2Bi4,11,6,2,4
Co2_Bi4_m1_n2_z2_sg013_trial000_167ca247c9.cif,Co2Bi4,13,6,2,4
Co2_Bi4_m1_n2_z2_sg018_trial000_f59fd840fe.cif,Co2Bi4,18,6,2,4
Co2_Bi4_m1_n2_z2_sg026_trial000_ab8a03c1b7.cif,Co2Bi4,26,6,2,4
Co2_Bi4_m1_n2_z2_sg027_trial000_be497b79ec.cif,Co2Bi4,27,6,2,4
Co2_Bi4_m1_n2_z2_sg023_trial000_d244c67274.cif,Co2Bi4,23,6,2,4
Co2_Bi4_m1_n2_z2_sg028_trial000_200cd3036d.cif,Co2Bi4,28,6,2,4
Co2_Bi4_m1_n2_z2_sg030_trial000_77c7afec8d.cif,Co2Bi4,30,6,2,4
Co2_Bi4_m1_n2_z2_sg032_trial000_bd6741c870.cif,Co2Bi4,32,6,2,4
Co2_Bi4_m1_n2_z2_sg034_trial000_d7cadd56de.cif,Co2Bi4,34,6,2,4
Co2_Bi4_m1_n2_z2_sg035_trial000_842be64199.cif,Co2Bi4,35,6,2,4
Co2_Bi4_m1_n2_z2_sg044_trial000_bb774eca38.cif,Co2Bi4,44,6,2,4
Co2_Bi4_m1_n2_z2_sg051_trial000_f5c11a2bc7.cif,Co2Bi4,51,6,2,4
Co2_Bi4_m1_n2_z2_sg050_trial000_a95dfe00e3.cif,Co2Bi4,50,6,2,4
Co2_Bi4_m1_n2_z2_sg053_trial000_bda227c487.cif,Co2Bi4,53,6,2,4
Co2_Bi4_m1_n2_z2_sg048_trial000_1c25aa737c.cif,Co2Bi4,48,6,2,4
Co2_Bi4_m1_n2_z2_sg055_trial000_bfa9801a70.cif,Co2Bi4,55,6,2,4
Co2_Bi4_m1_n2_z2_sg065_trial000_01e900da4e.cif,Co2Bi4,65,6,2,4
Co2_Bi4_m1_n2_z2_sg082_trial000_2882a7660b.cif,Co2Bi4,82,6,2,4
Co2_Bi4_m1_n2_z2_sg085_trial000_da71de2671.cif,Co2Bi4,85,6,2,4
Co2_Bi4_m1_n2_z2_sg086_trial000_15975d7e73.cif,Co2Bi4,86,6,2,4
Co2_Bi4_m1_n2_z2_sg093_trial000_dd0d88f326.cif,Co2Bi4,93,6,2,4
Co2_Bi4_m1_n2_z2_sg081_trial000_4823f9c938.cif,Co2Bi4,81,6,2,4
Co2_Bi4_m1_n2_z2_sg097_trial000_7c93fe76d1.cif,Co2Bi4,97,6,2,4
Co2_Bi4_m1_n2_z2_sg089_trial000_b89c23fd5d.cif,Co2Bi4,89,6,2,4
Co2_Bi4_m1_n2_z2_sg090_trial000_886248c030.cif,Co2Bi4,90,6,2,4
Co2_Bi4_m1_n2_z2_sg100_trial000_c1f70dc39f.cif,Co2Bi4,100,6,2,4
Co2_Bi4_m1_n2_z2_sg099_trial000_3d3d2cd823.cif,Co2Bi4,99,6,2,4
Co2_Bi4_m1_n2_z2_sg094_trial000_c8627d9477.cif,Co2Bi4,94,6,2,4
Co2_Bi4_m1_n2_z2_sg104_trial000_388b920554.cif,Co2Bi4,104,6,2,4
Co2_Bi4_m1_n2_z2_sg113_trial000_1621dfe333.cif,Co2Bi4,113,6,2,4
Co2_Bi4_m1_n2_z2_sg115_trial000_a39c5c6f7e.cif,Co2Bi4,115,6,2,4
Co2_Bi4_m1_n2_z2_sg111_trial000_f570d330cf.cif,Co2Bi4,111,6,2,4
Co2_Bi4_m1_n2_z2_sg119_trial000_d0c83ee0e2.cif,Co2Bi4,119,6,2,4
Co2_Bi4_m1_n2_z2_sg121_trial000_d7b48a8732.cif,Co2Bi4,121,6,2,4
Co2_Bi4_m1_n2_z2_sg125_trial000_1cd017e2bc.cif,Co2Bi4,125,6,2,4
