"candidate_id","target_system","formula","source_system","source_formula","source_material_id","prototype_label","n_atoms","initial_file_path"
"cobi_pyxtal_02803","Co-Bi","Co4Bi1","Co-Bi","Co4Bi1","","pyxtal_random_sg_191_z_1","5","data/candidates/Co-Bi/Co4_Bi1_m4_n1_z1_sg191_trial000_9663085ae8.cif"
"cobi_pyxtal_02804","Co-Bi","Co4Bi1","Co-Bi","Co4Bi1","","pyxtal_random_sg_195_z_1","5","data/candidates/Co-Bi/Co4_Bi1_m4_n1_z1_sg195_trial000_c8195a4c54.cif"
"cobi_pyxtal_02805","Co-Bi","Co4Bi1","Co-Bi","Co4Bi1","","pyxtal_random_sg_200_z_1","5","data/candidates/Co-Bi/Co4_Bi1_m4_n1_z1_sg200_trial000_dab3201cb9.cif"
"cobi_pyxtal_02806","Co-Bi","Co4Bi1","Co-Bi","Co4Bi1","","pyxtal_random_sg_164_z_1","5","data/candidates/Co-Bi/Co4_Bi1_m4_n1_z1_sg164_trial000_3bd713b89e.cif"
"cobi_pyxtal_02807","Co-Bi","Co4Bi1","Co-Bi","Co4Bi1","","pyxtal_random_sg_207_z_1","5","data/candidates/Co-Bi/Co4_Bi1_m4_n1_z1_sg207_trial000_cec44f78e2.cif"
"cobi_pyxtal_02808","Co-Bi","Co4Bi1","Co-Bi","Co4Bi1","","pyxtal_random_sg_215_z_1","5","data/candidates/Co-Bi/Co4_Bi1_m4_n1_z1_sg215_trial000_495bcb9905.cif"
"cobi_pyxtal_02809","Co-Bi","Co4Bi1","Co-Bi","Co4Bi1","","pyxtal_random_sg_221_z_1","5","data/candidates/Co-Bi/Co4_Bi1_m4_n1_z1_sg221_trial000_d1e798cb96.cif"
"cobi_pyxtal_02810","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_5_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg005_trial000_62ef8bd07e.cif"
"cobi_pyxtal_02811","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_8_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg008_trial000_87767ee515.cif"
"cobi_pyxtal_02812","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_3_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg003_trial000_5916a17c76.cif"
"cobi_pyxtal_02813","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_12_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg012_trial000_8112faf612.cif"
"cobi_pyxtal_02814","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_14_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg014_trial000_066b6aa446.cif"
"cobi_pyxtal_02815","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_21_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg021_trial000_0b190be796.cif"
"cobi_pyxtal_02816","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_30_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg030_trial000_c7c56d5844.cif"
"cobi_pyxtal_02817","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_28_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg028_trial000_2fa679ce9a.cif"
"cobi_pyxtal_02818","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_32_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg032_trial000_99597adbab.cif"
"cobi_pyxtal_02819","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_31_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg031_trial000_54505011d8.cif"
"cobi_pyxtal_02820","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_34_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg034_trial000_34185cb618.cif"
"cobi_pyxtal_02821","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_49_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg049_trial000_7ff1f9b7a6.cif"
"cobi_pyxtal_02822","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_48_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg048_trial000_e149053372.cif"
"cobi_pyxtal_02823","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_53_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg053_trial000_12b88f4b70.cif"
"cobi_pyxtal_02824","Co-Bi","Co12Bi20","Co-Bi","Co3Bi5","","pyxtal_random_sg_205_z_4","32","data/candidates/Co-Bi/Co12_Bi20_m3_n5_z4_sg205_trial000_e8bbe9f336.cif"
"cobi_pyxtal_02825","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_55_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg055_trial000_4f644b7688.cif"
"cobi_pyxtal_02826","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_65_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg065_trial000_16615843f1.cif"
"cobi_pyxtal_02827","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_50_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg050_trial000_3d4991db17.cif"
"cobi_pyxtal_02828","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_77_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg077_trial000_3dcb854a8a.cif"
"cobi_pyxtal_02829","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_71_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg071_trial000_aadd9120be.cif"
"cobi_pyxtal_02830","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_85_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg085_trial000_ec82a3d6dd.cif"
"cobi_pyxtal_02831","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_84_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg084_trial000_d75ece741f.cif"
"cobi_pyxtal_02832","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_100_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg100_trial000_cf03b16ceb.cif"
"cobi_pyxtal_02833","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_104_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg104_trial000_879c239b13.cif"
"cobi_pyxtal_02834","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_102_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg102_trial000_3049b77e18.cif"
"cobi_pyxtal_02835","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_94_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg094_trial000_443a629369.cif"
"cobi_pyxtal_02836","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_105_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg105_trial000_8bbbfcfb53.cif"
"cobi_pyxtal_02837","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_89_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg089_trial000_150bb51a20.cif"
"cobi_pyxtal_02838","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_101_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg101_trial000_9b96dad107.cif"
"cobi_pyxtal_02839","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_114_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg114_trial000_a3c5fae782.cif"
"cobi_pyxtal_02840","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_111_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg111_trial000_14a9ce9456.cif"
"cobi_pyxtal_02841","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_113_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg113_trial000_d9e74c2876.cif"
"cobi_pyxtal_02842","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_115_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg115_trial000_f3635ab2f2.cif"
"cobi_pyxtal_02843","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_121_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg121_trial000_32e89f0266.cif"
"cobi_pyxtal_02844","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_127_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg127_trial000_c03e1e27fe.cif"
"cobi_pyxtal_02845","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_123_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg123_trial000_b222b84218.cif"
"cobi_pyxtal_02846","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_139_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg139_trial000_0437a80be5.cif"
"cobi_pyxtal_02847","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_163_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg163_trial000_9006036c52.cif"
"cobi_pyxtal_02848","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_126_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg126_trial000_b81639d521.cif"
"cobi_pyxtal_02849","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_168_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg168_trial000_41e570bc55.cif"
"cobi_pyxtal_02850","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_176_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg176_trial000_9a8c5575d8.cif"
"cobi_pyxtal_02851","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_175_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg175_trial000_956025af3b.cif"
"cobi_pyxtal_02852","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_177_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg177_trial000_a33d0a425e.cif"
"cobi_pyxtal_02853","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_159_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg159_trial000_9d42506017.cif"
"cobi_pyxtal_02854","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_174_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg174_trial000_38be312a30.cif"
"cobi_pyxtal_02855","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_182_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg182_trial000_e04fc296d0.cif"
"cobi_pyxtal_02856","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_185_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg185_trial000_8f7c933fff.cif"
"cobi_pyxtal_02857","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_189_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg189_trial000_d5ac4d480c.cif"
"cobi_pyxtal_02858","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_191_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg191_trial000_c813871b6e.cif"
"cobi_pyxtal_02859","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_192_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg192_trial000_d39db81d9e.cif"
"cobi_pyxtal_02860","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_194_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg194_trial000_f0cb0a2463.cif"
"cobi_pyxtal_02861","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_197_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg197_trial000_a2322bdd1d.cif"
"cobi_pyxtal_02862","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_193_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg193_trial000_6ea7a24329.cif"
"cobi_pyxtal_02863","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_201_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg201_trial000_fd0955c361.cif"
"cobi_pyxtal_02864","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_158_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg158_trial000_e259e9a07c.cif"
"cobi_pyxtal_02865","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_204_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg204_trial000_9d7a0d77e5.cif"
"cobi_pyxtal_02866","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_200_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg200_trial000_abf3e958c4.cif"
"cobi_pyxtal_02867","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_208_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg208_trial000_ca386a7e74.cif"
"cobi_pyxtal_02868","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_207_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg207_trial000_8e4af6fe77.cif"
"cobi_pyxtal_02869","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_211_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg211_trial000_43f644d8b4.cif"
"cobi_pyxtal_02870","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_217_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg217_trial000_014ad9caee.cif"
"cobi_pyxtal_02871","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_222_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg222_trial000_f5e281b0b1.cif"
"cobi_pyxtal_02872","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_223_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg223_trial000_62f184ed8c.cif"
"cobi_pyxtal_02873","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_224_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg224_trial000_5c29b496e2.cif"
"cobi_pyxtal_02874","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_229_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg229_trial000_ab819196ee.cif"
"cobi_pyxtal_02875","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_10_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg010_trial000_de931f0954.cif"
"cobi_pyxtal_02876","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_16_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg016_trial000_5943d54396.cif"
"cobi_pyxtal_02877","Co-Bi","Co8Bi2","Co-Bi","Co4Bi1","","pyxtal_random_sg_221_z_2","10","data/candidates/Co-Bi/Co8_Bi2_m4_n1_z2_sg221_trial000_fada9bef44.cif"
"cobi_pyxtal_02878","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_75_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg075_trial000_060064a3e7.cif"
"cobi_pyxtal_02879","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_111_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg111_trial000_32601b4933.cif"
"cobi_pyxtal_02880","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_146_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg146_trial000_b44dc271a2.cif"
"cobi_pyxtal_02881","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_148_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg148_trial000_2b10ad71c5.cif"
"cobi_pyxtal_02882","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_143_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg143_trial000_72a9806e9b.cif"
"cobi_pyxtal_02883","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_149_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg149_trial000_c817637a42.cif"
"cobi_pyxtal_02884","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_157_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg157_trial000_e719b73169.cif"
"cobi_pyxtal_02885","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_164_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg164_trial000_bc05ef80a3.cif"
"cobi_pyxtal_02886","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_171_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg171_trial000_fa7ff7ed6e.cif"
"cobi_pyxtal_02887","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_172_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg172_trial000_39706b8dd5.cif"
"cobi_pyxtal_02888","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_168_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg168_trial000_9814127691.cif"
"cobi_pyxtal_02889","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_166_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg166_trial000_9475a32c53.cif"
"cobi_pyxtal_02890","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_175_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg175_trial000_80773e4973.cif"
"cobi_pyxtal_02891","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_180_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg180_trial000_abf4f7d66e.cif"
"cobi_pyxtal_02892","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_191_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg191_trial000_82cd23ba08.cif"
"cobi_pyxtal_02893","Co-Bi","Co12Bi3","Co-Bi","Co4Bi1","","pyxtal_random_sg_221_z_3","15","data/candidates/Co-Bi/Co12_Bi3_m4_n1_z3_sg221_trial000_b3b6f8843f.cif"
"cobi_pyxtal_02894","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_3_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg003_trial000_042b32d4d4.cif"
"cobi_pyxtal_02895","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_7_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg007_trial000_27c856db1a.cif"
"cobi_pyxtal_02896","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_8_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg008_trial000_80c7e477cb.cif"
"cobi_pyxtal_02897","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_9_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg009_trial000_bf6e11905d.cif"
"cobi_pyxtal_02898","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_12_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg012_trial000_8490aaad8d.cif"
"cobi_pyxtal_02899","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_11_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg011_trial000_c9c37e9af0.cif"
"cobi_pyxtal_02900","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_14_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg014_trial000_56ccfff7f3.cif"
"cobi_pyxtal_02901","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_13_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg013_trial000_387865e924.cif"
"cobi_pyxtal_02902","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_24_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg024_trial000_c14ff6a8bb.cif"
"cobi_pyxtal_02903","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_22_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg022_trial000_25f918b92d.cif"
"cobi_pyxtal_02904","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_19_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg019_trial000_6404e84228.cif"
"cobi_pyxtal_02905","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_25_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg025_trial000_1f450fd8ed.cif"
"cobi_pyxtal_02906","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_31_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg031_trial000_cf25d54833.cif"
"cobi_pyxtal_02907","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_32_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg032_trial000_39117a6607.cif"
"cobi_pyxtal_02908","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_36_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg036_trial000_7e2a77fd73.cif"
"cobi_pyxtal_02909","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_37_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg037_trial000_71a082407f.cif"
"cobi_pyxtal_02910","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_41_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg041_trial000_607428666a.cif"
"cobi_pyxtal_02911","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_44_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg044_trial000_f476f77808.cif"
"cobi_pyxtal_02912","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_45_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg045_trial000_450f0e2120.cif"
"cobi_pyxtal_02913","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_46_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg046_trial000_2d07daa295.cif"
"cobi_pyxtal_02914","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_49_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg049_trial000_00693550f1.cif"
"cobi_pyxtal_02915","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_38_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg038_trial000_01eff94f3e.cif"
"cobi_pyxtal_02916","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_53_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg053_trial000_3b6279c338.cif"
"cobi_pyxtal_02917","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_54_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg054_trial000_3aa356cd9c.cif"
"cobi_pyxtal_02918","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_56_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg056_trial000_119af6af46.cif"
"cobi_pyxtal_02919","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_47_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg047_trial000_a826d4b89d.cif"
"cobi_pyxtal_02920","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_57_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg057_trial000_c1c3ebf63e.cif"
"cobi_pyxtal_02921","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_61_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg061_trial000_466714ac8f.cif"
"cobi_pyxtal_02922","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_62_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg062_trial000_4b1aa497fb.cif"
"cobi_pyxtal_02923","Co-Bi","Co16Bi4","Co-Bi","Co4Bi1","","pyxtal_random_sg_63_z_4","20","data/candidates/Co-Bi/Co16_Bi4_m4_n1_z4_sg063_trial000_4ef8b1cbce.cif"
