cif_filename,formula,m,n,z,space_group,trial,seed,n_Co,n_Bi,n_atoms,volume,density,packing_fraction,min_CoCo,min_BiBi,min_CoBi,fingerprint
Co3_Bi3_m1_n1_z3_sg143_trial000_0f44709259.cif,Co3Bi3,1,1,3,143,0,85199299,3,3,6,333.889404,3.997261,0.210966,5.203130,2.843405,2.790000,0f44709259f1a0043066a56752d597e60f24890a
Co3_Bi3_m1_n1_z3_sg152_trial000_9418b0dbe8.cif,Co3Bi3,1,1,3,152,0,339737746,3,3,6,425.576437,3.136083,0.165515,4.461615,5.216598,2.790000,9418b0dbe8257dd1d5b1574ad735982f623bcce2
Co3_Bi3_m1_n1_z3_sg157_trial000_8b76872ef7.cif,Co3Bi3,1,1,3,157,0,96731825,3,3,6,126.334571,10.564353,0.557562,4.197896,2.943718,2.790000,8b76872ef7c6b44810017695893921c748349834
Co3_Bi3_m1_n1_z3_sg154_trial000_352c9eef1d.cif,Co3Bi3,1,1,3,154,0,1878047237,3,3,6,393.751547,3.389556,0.178893,4.693417,4.999120,2.790000,352c9eef1d48a4e2d601e395582f703c0c60dd0d
Co3_Bi3_m1_n1_z3_sg150_trial000_9a69ea5a81.cif,Co3Bi3,1,1,3,150,0,2667419162,3,3,6,522.300606,2.555316,0.134864,3.793477,3.378164,2.790000,9a69ea5a81a4d170ef24b231242d0a5a07cfc0b4
Co3_Bi3_m1_n1_z3_sg162_trial000_f856ebc050.cif,Co3Bi3,1,1,3,162,0,3704917520,3,3,6,412.704975,3.233891,0.170677,5.335521,5.335521,2.790000,f856ebc0504f474dcf75eeb47b9db2bbd4438e16
Co3_Bi3_m1_n1_z3_sg164_trial000_5892759724.cif,Co3Bi3,1,1,3,164,0,1072569784,3,3,6,359.101384,3.716619,0.196155,5.561114,4.810602,2.790000,5892759724d2c1c9c2dd7a804b5f8faa758068d2
Co3_Bi3_m1_n1_z3_sg166_trial000_9fa5c5400c.cif,Co3Bi3,1,1,3,166,0,2352012218,3,3,6,420.539964,3.173641,0.167498,5.698055,5.698055,2.790000,9fa5c5400c307a578516de073a3f48af427571c4
Co3_Bi3_m1_n1_z3_sg168_trial000_0974b16639.cif,Co3Bi3,1,1,3,168,0,2733522079,3,3,6,484.383273,2.755345,0.145421,3.802214,3.802214,2.790000,0974b16639c0fb83a204b552a3726e106ec024ce
Co3_Bi3_m1_n1_z3_sg171_trial000_c8f0730bac.cif,Co3Bi3,1,1,3,171,0,876317793,3,3,6,188.760952,7.070546,0.373167,2.334262,3.637314,2.790000,c8f0730bac68d6d9d1778c520f43a2dad1cbe588
Co3_Bi3_m1_n1_z3_sg174_trial000_fec7534cb8.cif,Co3Bi3,1,1,3,174,0,2215141632,3,3,6,153.061737,8.719638,0.460203,2.094955,3.422893,2.790000,fec7534cb819d7d4ba2edd045074dcdaff9384ff
Co3_Bi3_m1_n1_z3_sg180_trial000_5debcf645a.cif,Co3Bi3,1,1,3,180,0,134123507,3,3,6,302.861662,4.406774,0.232579,4.669140,3.743898,2.790000,5debcf645accdfa0f25eab95ce4dc749bd629381
Co3_Bi3_m1_n1_z3_sg181_trial000_4272851ec7.cif,Co3Bi3,1,1,3,181,0,3713802149,3,3,6,572.159716,2.332641,0.123111,5.749752,5.749752,2.790000,4272851ec75991016f99c59559b637fcd6a63f2c
Co3_Bi3_m1_n1_z3_sg183_trial000_0fda345f8c.cif,Co3Bi3,1,1,3,183,0,2472506318,3,3,6,481.176565,2.773707,0.146390,4.426359,5.111120,2.790000,0fda345f8c2d540429009fdfca43a519befae685
Co3_Bi3_m1_n1_z3_sg189_trial000_eace77e800.cif,Co3Bi3,1,1,3,189,0,3256658073,3,3,6,280.235950,4.762569,0.251357,2.722810,4.837141,2.790000,eace77e800966bfc01b96560f2b648fe358d0e24
Co3_Bi3_m1_n1_z3_sg187_trial000_44fe815973.cif,Co3Bi3,1,1,3,187,0,3410977530,3,3,6,399.806036,3.338226,0.176184,5.003962,2.790000,2.790000,44fe8159731299ef349c93b07da2ee67304f2d1f
Co3_Bi3_m1_n1_z3_sg155_trial000_7c40de007f.cif,Co3Bi3,1,1,3,155,0,2727856268,3,3,6,86.771627,15.381099,0.811779,4.892905,4.892905,2.790000,7c40de007f5ddb57cf629c22af8a760dd08e0e3d
Co2_Bi2_m1_n1_z2_sg193_trial000_d1d33f7f00.cif,Co2Bi2,1,1,2,193,0,1756187899,2,2,4,244.583561,3.637865,0.191998,5.580000,5.580000,2.790000,d1d33f7f00a16645291eeba6217f773b123f2614
Co3_Bi3_m1_n1_z3_sg195_trial000_f3a2e61ade.cif,Co3Bi3,1,1,3,195,0,361340405,3,3,6,173.741112,7.681791,0.405427,3.945656,3.945656,2.790000,f3a2e61adea69e88781e554517fe2403e5c1c72b
Co3_Bi3_m1_n1_z3_sg200_trial000_9d3097c41d.cif,Co3Bi3,1,1,3,200,0,1888639908,3,3,6,173.741112,7.681791,0.405427,3.945656,3.945656,2.790000,9d3097c41db3bbfdf27d5922d7b7120bff616206
Co3_Bi3_m1_n1_z3_sg207_trial000_eb629c8f19.cif,Co3Bi3,1,1,3,207,0,8021592,3,3,6,173.741112,7.681791,0.405427,3.945656,3.945656,2.790000,eb629c8f19db71e45066e4a48a0eb2440f776a43
Co3_Bi3_m1_n1_z3_sg221_trial000_4a5d1dd88c.cif,Co3Bi3,1,1,3,221,0,3598235455,3,3,6,173.741112,7.681791,0.405427,3.945656,3.945656,2.790000,4a5d1dd88c8b0ec26d84bc16d1e6afc4be59a241
Co3_Bi3_m1_n1_z3_sg215_trial000_9b0d48df75.cif,Co3Bi3,1,1,3,215,0,2062400528,3,3,6,173.741112,7.681791,0.405427,3.945656,3.945656,2.790000,9b0d48df7504a9b8979edcdd0deabd12fd544fc6
Co4_Bi4_m1_n1_z4_sg002_trial000_542244383e.cif,Co4Bi4,1,1,4,2,0,788006549,4,4,8,587.604464,3.028438,0.159834,3.725893,3.634770,2.790000,542244383eddfb7bd75d655210af34597dc52034
Co4_Bi4_m1_n1_z4_sg001_trial000_15d1939bf2.cif,Co4Bi4,1,1,4,1,0,1348377154,4,4,8,743.683348,2.392852,0.126289,4.356220,3.017228,2.790000,15d1939bf2f3a623c840c15f97f7ad1fd9e837ef
Co4_Bi4_m1_n1_z4_sg006_trial000_afde0634fd.cif,Co4Bi4,1,1,4,6,0,178911969,4,4,8,507.332820,3.507607,0.185123,3.674448,3.619125,2.790000,afde0634fd59dd849f395af4dcea1c46948554b6
Co4_Bi4_m1_n1_z4_sg007_trial000_3c7ef14835.cif,Co4Bi4,1,1,4,7,0,889220831,4,4,8,683.850680,2.602211,0.137339,3.605562,2.715772,2.790000,3c7ef14835d984231edb10f2dd5cc1794f259a33
Co4_Bi4_m1_n1_z4_sg008_trial000_2c1c3d26ae.cif,Co4Bi4,1,1,4,8,0,1678958078,4,4,8,460.337237,3.865696,0.204023,2.941621,2.739330,2.790000,2c1c3d26ae78dc92d62ba0bd3227fff84d5ed348
Co4_Bi4_m1_n1_z4_sg009_trial000_c2a4a19859.cif,Co4Bi4,1,1,4,9,0,623960723,4,4,8,485.681540,3.663973,0.193376,4.210455,4.326888,2.790000,c2a4a1985941f561e58cc766aaa2a5fdc35ee6a5
Co4_Bi4_m1_n1_z4_sg011_trial000_e69eb4194a.cif,Co4Bi4,1,1,4,11,0,642944295,4,4,8,672.127338,2.647599,0.139734,2.049132,3.560196,2.790000,e69eb4194a4818a8b6b0d1f7fbaf6d8d34b553f9
Co4_Bi4_m1_n1_z4_sg012_trial000_4e7afeebde.cif,Co4Bi4,1,1,4,12,0,683306018,4,4,8,557.902170,3.189670,0.168343,3.339020,4.246007,2.790000,4e7afeebde5b5aaa55c97ec35717427830f836d8
Co4_Bi4_m1_n1_z4_sg010_trial000_f83bfea41b.cif,Co4Bi4,1,1,4,10,0,2019322183,4,4,8,716.131836,2.484911,0.131148,2.136991,4.276301,2.790000,f83bfea41b70253ea47e9ffdde4bb14702d9aa93
Co4_Bi4_m1_n1_z4_sg015_trial000_a940452fcf.cif,Co4Bi4,1,1,4,15,0,1881904591,4,4,8,194.668047,9.141325,0.482458,2.338481,2.338481,2.790000,a940452fcf74637f3dfa301d535cd2625f87cf78
Co4_Bi4_m1_n1_z4_sg013_trial000_1312a53409.cif,Co4Bi4,1,1,4,13,0,2003564447,4,4,8,581.495791,3.060253,0.161513,3.108128,3.898110,2.790000,1312a5340995642d96cc8a67073609a78e15c2df
Co4_Bi4_m1_n1_z4_sg014_trial000_a174df3753.cif,Co4Bi4,1,1,4,14,0,3048323930,4,4,8,779.547518,2.282765,0.120479,4.493964,3.335445,2.790000,a174df3753f2f70ec1f474bb2b81bd888cb54fd9
Co4_Bi4_m1_n1_z4_sg020_trial000_65cfe0e8bc.cif,Co4Bi4,1,1,4,20,0,353228602,4,4,8,240.536204,7.398154,0.390458,2.767356,3.044308,2.790000,65cfe0e8bc785d4eadce37d2c5c7b71acbca192d
Co4_Bi4_m1_n1_z4_sg017_trial000_ca76651d71.cif,Co4Bi4,1,1,4,17,0,3706406661,4,4,8,388.349266,4.582277,0.241842,2.904803,2.821751,2.790000,ca76651d712f8334c3d85dd6d15c34ef3ba08e1a
Co4_Bi4_m1_n1_z4_sg024_trial000_1abf265717.cif,Co4Bi4,1,1,4,24,0,3942931647,4,4,8,401.303965,4.434354,0.234035,4.326928,4.458653,2.790000,1abf265717049600d216b27421c0875951ffb9eb
Co4_Bi4_m1_n1_z4_sg022_trial000_80b1c97cc4.cif,Co4Bi4,1,1,4,22,0,2560069742,4,4,8,231.194845,7.697075,0.406234,3.829929,3.829929,2.790000,80b1c97cc40fc2a4e9443138faa7be18e15bee0a
Co4_Bi4_m1_n1_z4_sg029_trial000_ae7d736bcc.cif,Co4Bi4,1,1,4,29,0,1822057919,4,4,8,186.089060,9.562754,0.504700,2.655441,2.827319,2.790000,ae7d736bcc0b55bae311c4e0da1aea8cdb657d92
Co4_Bi4_m1_n1_z4_sg032_trial000_6f31a3cc49.cif,Co4Bi4,1,1,4,32,0,1638175864,4,4,8,642.378098,2.770213,0.146205,3.114100,3.062100,2.790000,6f31a3cc498de4935d0c8cb0de6980fce4b6602a
Co4_Bi4_m1_n1_z4_sg028_trial000_102a1a9352.cif,Co4Bi4,1,1,4,28,0,2875436198,4,4,8,305.669978,5.821717,0.307257,3.468077,2.454225,2.790000,102a1a93526e81155daf7343ddc8407f437ce75e
Co4_Bi4_m1_n1_z4_sg025_trial000_f370b67a7c.cif,Co4Bi4,1,1,4,25,0,882813008,4,4,8,306.091179,5.813705,0.306834,2.849611,2.732277,2.790000,f370b67a7ca444ae1053c6d73d2370eec2569c33
Co4_Bi4_m1_n1_z4_sg030_trial000_3c170d79cd.cif,Co4Bi4,1,1,4,30,0,808843142,4,4,8,327.212858,5.438429,0.287028,3.738682,4.042191,2.790000,3c170d79cdd9d404ff24339fb7b0b1a45ec0e5b7
Co4_Bi4_m1_n1_z4_sg034_trial000_e4758e4a2d.cif,Co4Bi4,1,1,4,34,0,1929891435,4,4,8,580.639333,3.064766,0.161751,2.644185,4.750684,2.790000,e4758e4a2db9390b6c473a3fff1d8cae1de19db5
Co4_Bi4_m1_n1_z4_sg033_trial000_b74f01c76c.cif,Co4Bi4,1,1,4,33,0,1204314096,4,4,8,602.036565,2.955840,0.156002,4.879475,3.713086,2.790000,b74f01c76c69d3b59e6cab99c8e4cafd86bd31ff
Co4_Bi4_m1_n1_z4_sg036_trial000_09daf4a18a.cif,Co4Bi4,1,1,4,36,0,1320026327,4,4,8,322.704333,5.514410,0.291038,4.308564,4.308564,2.790000,09daf4a18acfc7fa6e44f8df3897366fecb3d904
Co4_Bi4_m1_n1_z4_sg039_trial000_9e64a8fb32.cif,Co4Bi4,1,1,4,39,0,3848420049,4,4,8,224.850520,7.914253,0.417696,2.798701,2.792331,2.790000,9e64a8fb327d38f195466792ca096711ebf7a459
Co4_Bi4_m1_n1_z4_sg040_trial000_1f21834fe9.cif,Co4Bi4,1,1,4,40,0,460006624,4,4,8,403.795574,4.406992,0.232591,2.054208,3.414089,2.790000,1f21834fe9f6204104dbf333db28b24b0b7dd83d
Co4_Bi4_m1_n1_z4_sg035_trial000_7fb3c1c8a4.cif,Co4Bi4,1,1,4,35,0,2718814073,4,4,8,763.059237,2.332092,0.123082,4.017526,4.228412,2.790000,7fb3c1c8a4f1fa56a7b33dcee03169eb05f4ace5
Co4_Bi4_m1_n1_z4_sg041_trial000_74972254d8.cif,Co4Bi4,1,1,4,41,0,459929684,4,4,8,548.376890,3.245075,0.171268,4.029546,4.029546,2.790000,74972254d8b98b7272c9a0a051b113f3220dc3e5
Co4_Bi4_m1_n1_z4_sg042_trial000_1811d8e3c6.cif,Co4Bi4,1,1,4,42,0,3745344995,4,4,8,244.015476,7.292668,0.384890,4.175537,4.175537,2.790000,1811d8e3c6231725c40757dbb38331e99966f2c7
Co4_Bi4_m1_n1_z4_sg046_trial000_b8c6695614.cif,Co4Bi4,1,1,4,46,0,1173390115,4,4,8,262.247577,6.785664,0.358132,3.811544,3.934771,2.790000,b8c66956144b01fb0afeaae448ed75b08ee0eb4c
Co4_Bi4_m1_n1_z4_sg045_trial000_5636d5cc46.cif,Co4Bi4,1,1,4,45,0,896209942,4,4,8,443.198232,4.015187,0.211912,4.793738,4.793738,2.790000,5636d5cc46cc82131a3da85c402303191ccd22e7
Co4_Bi4_m1_n1_z4_sg052_trial000_71f23084b5.cif,Co4Bi4,1,1,4,52,0,2877632005,4,4,8,498.048966,3.572990,0.188574,4.298966,4.298966,2.790000,71f23084b5c29c7fbc006d1ced1f439e0a6666a0
Co4_Bi4_m1_n1_z4_sg044_trial000_1fd5c04fa7.cif,Co4Bi4,1,1,4,44,0,1125561296,4,4,8,609.738178,2.918505,0.154032,4.033154,3.801975,2.790000,1fd5c04fa7fe851010bc8e4700ac76c781bcfc86
Co4_Bi4_m1_n1_z4_sg048_trial000_71077365c6.cif,Co4Bi4,1,1,4,48,0,821516043,4,4,8,377.816185,4.710026,0.248584,3.367265,3.367265,2.790000,71077365c6a6ddfa89af52574726fcad6aff0c2c
Co4_Bi4_m1_n1_z4_sg049_trial000_9dee2f837f.cif,Co4Bi4,1,1,4,49,0,174923371,4,4,8,144.703691,12.297710,0.649045,2.387090,2.387090,2.790000,9dee2f837f61bd29c4c0cb599c5fcca001ac9e1c
Co4_Bi4_m1_n1_z4_sg053_trial000_e303d8c72b.cif,Co4Bi4,1,1,4,53,0,2295619610,4,4,8,712.706269,2.496855,0.131778,4.657191,4.935688,2.790000,e303d8c72b240137f70bbdda3565e1044d20498c
Co4_Bi4_m1_n1_z4_sg051_trial000_88f9165fd2.cif,Co4Bi4,1,1,4,51,0,2530794856,4,4,8,227.633190,7.817507,0.412590,2.657436,2.533932,2.790000,88f9165fd287fefd19e5d4ca386db34b9221b9e3
Co4_Bi4_m1_n1_z4_sg054_trial000_1168f15056.cif,Co4Bi4,1,1,4,54,0,785654562,4,4,8,414.800203,4.290075,0.226420,4.503885,3.607238,2.790000,1168f15056d8ee7c31de27edaadd23a883da534d
Co4_Bi4_m1_n1_z4_sg056_trial000_796790151d.cif,Co4Bi4,1,1,4,56,0,2174703690,4,4,8,466.790646,3.812253,0.201202,4.388406,4.388406,2.790000,796790151da6fc5e7e92295042ca18d096c309ba
Co4_Bi4_m1_n1_z4_sg050_trial000_afd5825cbe.cif,Co4Bi4,1,1,4,50,0,641161095,4,4,8,403.821081,4.406714,0.232576,4.569566,4.569566,2.790000,afd5825cbe70f1529837456bd2f920294999bb78
Co4_Bi4_m1_n1_z4_sg057_trial000_64a793e63c.cif,Co4Bi4,1,1,4,57,0,358262566,4,4,8,470.236511,3.784317,0.199728,4.072474,3.187856,2.790000,64a793e63c91a2fdf389abc9eebcfd2c417f3e4b
Co4_Bi4_m1_n1_z4_sg055_trial000_334ba71028.cif,Co4Bi4,1,1,4,55,0,2966167412,4,4,8,280.182194,6.351310,0.335208,3.925569,3.498916,2.790000,334ba710284404e1a09b83f1c8dee9ab6aead0a5
Co4_Bi4_m1_n1_z4_sg060_trial000_986f5c37ff.cif,Co4Bi4,1,1,4,60,0,1203686164,4,4,8,235.825422,7.545938,0.398257,3.575896,3.576094,2.790000,986f5c37ff77254132c4139fe2cb5c8d3312fe45
Co4_Bi4_m1_n1_z4_sg062_trial000_1283e12ad7.cif,Co4Bi4,1,1,4,62,0,4282748676,4,4,8,449.637545,3.957685,0.208878,4.497501,3.051870,2.790000,1283e12ad738fd1bb16bb778485168cfaa2cf75a
Co4_Bi4_m1_n1_z4_sg063_trial000_571658c264.cif,Co4Bi4,1,1,4,63,0,3909653551,4,4,8,291.757298,6.099330,0.321909,4.369412,4.369412,2.790000,571658c264022df3653b543c1ee8e80aa49930bd
Co4_Bi4_m1_n1_z4_sg061_trial000_cd7ac9f144.cif,Co4Bi4,1,1,4,61,0,710831502,4,4,8,399.930412,4.449584,0.234839,4.891528,4.891528,2.790000,cd7ac9f144b2ba587b677a519b42c055c7549f23
Co4_Bi4_m1_n1_z4_sg064_trial000_668dee6e2e.cif,Co4Bi4,1,1,4,64,0,910306477,4,4,8,646.239268,2.753661,0.145332,5.567043,5.567043,2.790000,668dee6e2e5dbbff654367b340c2e9cc3f708c81
Co4_Bi4_m1_n1_z4_sg047_trial000_27243c03cf.cif,Co4Bi4,1,1,4,47,0,98181936,4,4,8,345.516480,5.150330,0.271823,1.950575,2.903627,2.790000,27243c03cfc789f734a7538ab2b21cb8ec17794b
Co4_Bi4_m1_n1_z4_sg066_trial000_b17d82a2a0.cif,Co4Bi4,1,1,4,66,0,1838366224,4,4,8,777.399441,2.289073,0.120812,5.580000,5.580000,2.790000,b17d82a2a09a5884de51bd30dc3424fadb90da7d
Co4_Bi4_m1_n1_z4_sg067_trial000_6e356a20e5.cif,Co4Bi4,1,1,4,67,0,3974376352,4,4,8,437.010654,4.072038,0.214913,3.983387,3.983387,2.790000,6e356a20e5095d18c52b2a5d436411855bee3bf2
Co4_Bi4_m1_n1_z4_sg065_trial000_2bedb77566.cif,Co4Bi4,1,1,4,65,0,3133074009,4,4,8,641.244094,2.775112,0.146464,3.526614,2.639089,2.790000,2bedb7756642e744c1e3a41a3dba67688fb272f0
Co4_Bi4_m1_n1_z4_sg068_trial000_58aeba5d59.cif,Co4Bi4,1,1,4,68,0,2764307384,4,4,8,300.398521,5.923877,0.312649,4.439895,4.439895,2.790000,58aeba5d59ce73afa69453517d9a059fc5c70c7f
Co4_Bi4_m1_n1_z4_sg074_trial000_b9451c84af.cif,Co4Bi4,1,1,4,74,0,2927977244,4,4,8,154.068152,11.550239,0.609595,3.072553,3.381518,2.790000,b9451c84af3a818104905906ab504039cee106dd
Co4_Bi4_m1_n1_z4_sg069_trial000_cf4dcd3477.cif,Co4Bi4,1,1,4,69,0,22705263,4,4,8,498.671765,3.568528,0.188339,4.768011,4.768011,2.790000,cf4dcd34773c1ea928b8e88a8b6c8b0533ce10a7
Co4_Bi4_m1_n1_z4_sg072_trial000_3e2f40bad8.cif,Co4Bi4,1,1,4,72,0,3734270388,4,4,8,422.634735,4.210548,0.222223,4.597788,4.597788,2.790000,3e2f40bad82ad57968b2ff7f09f55abeba38de80
Co4_Bi4_m1_n1_z4_sg077_trial000_dd939371d4.cif,Co4Bi4,1,1,4,77,0,1166734258,4,4,8,369.235017,4.819489,0.254362,4.762970,2.966996,2.790000,dd939371d4848e6db89982aa1371ff211ea4163f
Co4_Bi4_m1_n1_z4_sg078_trial000_def71ae24a.cif,Co4Bi4,1,1,4,78,0,1196565901,4,4,8,495.897812,3.588489,0.189392,4.382832,3.940050,2.790000,def71ae24ac7dc5f04c1ee07ca5e51be22fa3d60
Co4_Bi4_m1_n1_z4_sg083_trial000_e990639157.cif,Co4Bi4,1,1,4,83,0,2268230645,4,4,8,384.882197,4.623555,0.244021,4.535519,3.945656,2.790000,e9906391575f244f38f4306ec9c8ec71f2edc4be
Co4_Bi4_m1_n1_z4_sg086_trial000_f10d4e861f.cif,Co4Bi4,1,1,4,86,0,4051607871,4,4,8,578.326570,3.077023,0.162398,3.558704,4.682917,2.790000,f10d4e861f4594b8457d4125f523eac10871722a
Co4_Bi4_m1_n1_z4_sg084_trial000_b9486b55bb.cif,Co4Bi4,1,1,4,84,0,2727346535,4,4,8,410.119115,4.339042,0.229005,3.292923,3.945656,2.790000,b9486b55bb15f1e1a9b2cc49aab2dad4943b17e8
Co4_Bi4_m1_n1_z4_sg094_trial000_b9ee8c18cd.cif,Co4Bi4,1,1,4,94,0,457426614,4,4,8,142.490372,12.488731,0.659127,2.696281,2.696281,2.790000,b9ee8c18cd69fd478dbd249052b1fc9aa67447e9
Co4_Bi4_m1_n1_z4_sg095_trial000_90fc360640.cif,Co4Bi4,1,1,4,95,0,1845135710,4,4,8,298.740962,5.956746,0.314383,3.278364,3.317960,2.790000,90fc360640f244d639f50a772c5855852598e540
Co4_Bi4_m1_n1_z4_sg093_trial000_6860a4a0a5.cif,Co4Bi4,1,1,4,93,0,2984999573,4,4,8,602.398759,2.954063,0.155909,2.832322,3.957552,2.790000,6860a4a0a51b2c57d7e175fd7b0fb752f13e6e29
Co4_Bi4_m1_n1_z4_sg096_trial000_65d26a6994.cif,Co4Bi4,1,1,4,96,0,956029699,4,4,8,662.887735,2.684503,0.141682,4.986976,4.198542,2.790000,65d26a69947efe2e2d738b9f8dd9d8d779aa4be7
Co4_Bi4_m1_n1_z4_sg098_trial000_b642cd7fee.cif,Co4Bi4,1,1,4,98,0,2613019858,4,4,8,131.274427,13.555755,0.715442,2.790000,2.790000,2.790000,b642cd7fee4e1089a41ef6daab59a7d99a5345e6
Co4_Bi4_m1_n1_z4_sg097_trial000_4808cd0708.cif,Co4Bi4,1,1,4,97,0,2875372089,4,4,8,590.563163,3.013266,0.159033,5.143824,5.143824,2.790000,4808cd0708737c98eeb99da679765a96cf4a7d88
Co4_Bi4_m1_n1_z4_sg101_trial000_3611f31a98.cif,Co4Bi4,1,1,4,101,0,1064470809,4,4,8,389.436324,4.569486,0.241167,5.027801,3.143745,2.790000,3611f31a9800bc3aa945624ffb012efcfe787653
Co4_Bi4_m1_n1_z4_sg102_trial000_748ae77e90.cif,Co4Bi4,1,1,4,102,0,1646831957,4,4,8,212.442754,8.376487,0.442092,3.237144,3.473559,2.790000,748ae77e90e641ce3e6b294541584f59f1c82ed6
Co4_Bi4_m1_n1_z4_sg106_trial000_65459a508d.cif,Co4Bi4,1,1,4,106,0,100590858,4,4,8,192.136386,9.261775,0.488815,3.169951,3.169951,2.790000,65459a508d6ea1325f8c7b549e060a1ee1dc7589
Co4_Bi4_m1_n1_z4_sg105_trial000_61c7380614.cif,Co4Bi4,1,1,4,105,0,3612578348,4,4,8,415.976891,4.277939,0.225780,3.809813,2.407812,2.790000,61c738061434e8d1cee67f2a0ee61b6e72e307c8
Co4_Bi4_m1_n1_z4_sg111_trial000_9e1fc8cfed.cif,Co4Bi4,1,1,4,111,0,2605596104,4,4,8,573.623463,3.102251,0.163730,3.408977,4.038153,2.790000,9e1fc8cfedacbedb91bb6870b248bd23f5be1d8d
Co4_Bi4_m1_n1_z4_sg088_trial000_5105330eb4.cif,Co4Bi4,1,1,4,88,0,3026028912,4,4,8,244.393095,7.281400,0.384296,4.392515,4.392515,2.790000,5105330eb4c12488a5b2cef59fb22288ac9cb418
Co4_Bi4_m1_n1_z4_sg114_trial000_de2f9ba1dc.cif,Co4Bi4,1,1,4,114,0,480272968,4,4,8,693.183555,2.567176,0.135490,4.019339,3.870570,2.790000,de2f9ba1dc11ddc726c14f0bb1780e57b25ef69f
Co4_Bi4_m1_n1_z4_sg115_trial000_245eff320c.cif,Co4Bi4,1,1,4,115,0,1032196172,4,4,8,425.002655,4.187089,0.220985,2.790000,5.102485,2.790000,245eff320cf794782d60cb6720b134e25ce8703c
Co4_Bi4_m1_n1_z4_sg118_trial000_2ee6a88ac1.cif,Co4Bi4,1,1,4,118,0,3641240773,4,4,8,221.909772,8.019133,0.423231,4.034120,4.322669,2.790000,2ee6a88ac1d1c98408eeae6c5c6d7d4d4ec88286
Co4_Bi4_m1_n1_z4_sg120_trial000_a088a1bb22.cif,Co4Bi4,1,1,4,120,0,2901223546,4,4,8,128.472734,13.851375,0.731044,2.684149,2.684149,2.790000,a088a1bb22bb68d55d5ef4497eeb52a146d9cfce
Co4_Bi4_m1_n1_z4_sg117_trial000_3bd8f0e621.cif,Co4Bi4,1,1,4,117,0,3796498388,4,4,8,269.512977,6.602739,0.348477,4.900631,4.697691,2.790000,3bd8f0e62108585bfef756ec176bfcffd6143294
Co4_Bi4_m1_n1_z4_sg122_trial000_9ddc841278.cif,Co4Bi4,1,1,4,122,0,3215492542,4,4,8,128.111324,13.890450,0.733106,2.790000,2.790000,2.790000,9ddc841278f29c51b8047ee9330d1f91d91cbcd2
Co4_Bi4_m1_n1_z4_sg124_trial000_b8f5e3f6f9.cif,Co4Bi4,1,1,4,124,0,3344049325,4,4,8,422.816362,4.208740,0.222128,3.945656,3.394872,2.790000,b8f5e3f6f97304e47988cb69fd69f963198284f0
Co4_Bi4_m1_n1_z4_sg128_trial000_f100b992c2.cif,Co4Bi4,1,1,4,128,0,2005197697,4,4,8,148.542288,11.979915,0.632272,2.385348,2.385348,2.790000,f100b992c20a928f2ff4b57aac26edc809181402
Co4_Bi4_m1_n1_z4_sg130_trial000_d5c95bd14f.cif,Co4Bi4,1,1,4,130,0,1511834085,4,4,8,196.796151,9.042473,0.477241,3.173582,3.173582,2.790000,d5c95bd14fb3c430be4ec8d345a21e48d852c5c4
Co4_Bi4_m1_n1_z4_sg131_trial000_2f26b039cb.cif,Co4Bi4,1,1,4,131,0,1049045061,4,4,8,678.990338,2.620838,0.138322,4.795254,5.515498,2.790000,2f26b039cb26a90eb73748083bd08d8414cdb1fe
Co4_Bi4_m1_n1_z4_sg129_trial000_63d095eab4.cif,Co4Bi4,1,1,4,129,0,3337525109,4,4,8,623.113698,2.855858,0.150726,5.003097,3.945656,2.790000,63d095eab4359e1db06e3eda75f537da1ecd27f8
Co4_Bi4_m1_n1_z4_sg132_trial000_e2295ceb40.cif,Co4Bi4,1,1,4,132,0,3792688499,4,4,8,459.627374,3.871667,0.204338,3.690434,3.945656,2.790000,e2295ceb401ab0a129afc00699bd1cf858d3bc34
Co4_Bi4_m1_n1_z4_sg133_trial000_6a596cff04.cif,Co4Bi4,1,1,4,133,0,2054097165,4,4,8,655.061394,2.716576,0.143375,5.417437,5.417437,2.790000,6a596cff048c18a9fa75500c6848e27fabde81ad
Co4_Bi4_m1_n1_z4_sg082_trial000_be8b2d1044.cif,Co4Bi4,1,1,4,82,0,789438226,4,4,8,210.416898,8.457134,0.446348,3.312394,2.632565,2.790000,be8b2d10442594b9eab6f8acdcd727471e124914
Co4_Bi4_m1_n1_z4_sg134_trial000_0b0e565e82.cif,Co4Bi4,1,1,4,134,0,3327078073,4,4,8,253.022776,7.033058,0.371189,4.071725,3.815423,2.790000,0b0e565e8249bd2093559772bead1cbb91f111ff
Co4_Bi4_m1_n1_z4_sg079_trial000_582488a49f.cif,Co4Bi4,1,1,4,79,0,1245735919,4,4,8,152.702769,11.653515,0.615046,3.310665,2.957138,2.790000,582488a49f204d0be3d9c7874f52a9eb68d5b32a
Co4_Bi4_m1_n1_z4_sg137_trial000_181ceeb635.cif,Co4Bi4,1,1,4,137,0,946382575,4,4,8,288.565974,6.166784,0.325469,4.009537,3.962068,2.790000,181ceeb63520666bdb7f957406ab55ea42b9a81c
Co4_Bi4_m1_n1_z4_sg138_trial000_7939d9dbf3.cif,Co4Bi4,1,1,4,138,0,707871495,4,4,8,302.634379,5.880112,0.310339,3.945656,3.945656,2.790000,7939d9dbf3c45fff1ca4649794e77b5539b4444e
