cif_filename,formula,space_group,n_atoms,n_Co,n_Bi,min_CoCo,min_BiBi,min_CoBi,volume,volume_per_atom,packing_fraction
Co2_Bi3_m2_n3_z1_sg016_trial000_448ca40bb7.cif,Co2Bi3,16,5,2,3,4.441873,2.790000,2.790000,267.307323,53.461465,0.232909
Co2_Bi3_m2_n3_z1_sg075_trial000_7f1a4ed137.cif,Co2Bi3,75,5,2,3,3.171487,3.034370,2.790000,186.831089,37.366218,0.333232
Co2_Bi3_m2_n3_z1_sg081_trial000_9aeabc31d7.cif,Co2Bi3,81,5,2,3,4.221264,2.790000,2.949224,189.414306,37.882861,0.328688
Co2_Bi3_m2_n3_z1_sg157_trial000_ebf6076aef.cif,Co2Bi3,157,5,2,3,2.790000,2.790000,2.909765,150.351078,30.070216,0.414085
Co2_Bi3_m2_n3_z1_sg168_trial000_b911a3c91a.cif,Co2Bi3,168,5,2,3,3.221615,2.790000,2.897639,138.550535,27.710107,0.449353
Co2_Bi3_m2_n3_z1_sg162_trial000_51c8e07649.cif,Co2Bi3,162,5,2,3,2.790000,2.790000,3.124551,283.068379,56.613676,0.21994
Co2_Bi3_m2_n3_z1_sg195_trial000_1876fcb861.cif,Co2Bi3,195,5,2,3,4.832422,3.945656,2.790000,173.741112,34.748222,0.358339
Co2_Bi3_m2_n3_z1_sg200_trial000_7a6880e6fc.cif,Co2Bi3,200,5,2,3,4.832422,3.945656,2.790000,173.741112,34.748222,0.358339
Co2_Bi3_m2_n3_z1_sg207_trial000_fb2a65cafa.cif,Co2Bi3,207,5,2,3,4.832422,3.945656,2.790000,173.741112,34.748222,0.358339
Co2_Bi3_m2_n3_z1_sg215_trial000_4a2110f368.cif,Co2Bi3,215,5,2,3,4.832422,3.945656,2.790000,173.741112,34.748222,0.358339
Co2_Bi3_m2_n3_z1_sg221_trial000_7084d0f66a.cif,Co2Bi3,221,5,2,3,4.832422,3.945656,2.790000,173.741112,34.748222,0.358339
Co4_Bi6_m2_n3_z2_sg008_trial000_685aaa880f.cif,Co4Bi6,8,10,4,6,3.504010,3.080498,2.790000,574.750717,57.475072,0.216644
Co4_Bi6_m2_n3_z2_sg012_trial000_4a037a4292.cif,Co4Bi6,12,10,4,6,3.308430,3.113807,2.790000,304.185837,30.418584,0.409343
Co4_Bi6_m2_n3_z2_sg031_trial000_e6ace6cd94.cif,Co4Bi6,31,10,4,6,2.790000,2.873916,3.276442,500.217315,50.021732,0.248924
Co4_Bi6_m2_n3_z2_sg093_trial000_9660294648.cif,Co4Bi6,93,10,4,6,3.492315,3.412693,2.790000,496.030103,49.60301,0.251026
Co4_Bi6_m2_n3_z2_sg097_trial000_351185cf79.cif,Co4Bi6,97,10,4,6,3.945656,3.945656,2.790000,439.150626,43.915063,0.283539
Co4_Bi6_m2_n3_z2_sg104_trial000_15fc75b733.cif,Co4Bi6,104,10,4,6,3.347845,3.256896,2.790000,378.788435,37.878844,0.328723
Co4_Bi6_m2_n3_z2_sg079_trial000_ad475b141e.cif,Co4Bi6,79,10,4,6,3.882886,3.882886,2.790000,620.461823,62.046182,0.200683
Co4_Bi6_m2_n3_z2_sg118_trial000_f19cd9e22e.cif,Co4Bi6,118,10,4,6,3.375159,2.906484,2.790000,246.266549,24.626655,0.505616
Co4_Bi6_m2_n3_z2_sg121_trial000_22f5bc01ee.cif,Co4Bi6,121,10,4,6,3.945656,3.945656,2.790000,490.065959,49.006596,0.254081
Co4_Bi6_m2_n3_z2_sg134_trial000_b2022749c2.cif,Co4Bi6,134,10,4,6,2.790000,3.072797,3.072797,334.623823,33.462382,0.372108
Co4_Bi6_m2_n3_z2_sg137_trial000_97a966a40f.cif,Co4Bi6,137,10,4,6,4.339321,4.360017,2.790000,425.28363,42.528363,0.292784
Co4_Bi6_m2_n3_z2_sg136_trial000_44a7fc5f71.cif,Co4Bi6,136,10,4,6,3.382479,3.310328,2.790000,365.805971,36.580597,0.340389
Co4_Bi6_m2_n3_z2_sg139_trial000_f06ce71c68.cif,Co4Bi6,139,10,4,6,4.741550,2.790000,3.261105,569.900566,56.990057,0.218488
Co4_Bi6_m2_n3_z2_sg143_trial000_a588da9bc3.cif,Co4Bi6,143,10,4,6,3.176072,2.858414,2.790000,515.193184,51.519318,0.241689
Co4_Bi6_m2_n3_z2_sg158_trial000_9e1a1f9849.cif,Co4Bi6,158,10,4,6,4.412801,3.502138,2.790000,576.64787,57.664787,0.215931
Co4_Bi6_m2_n3_z2_sg147_trial000_5e51bcf8b7.cif,Co4Bi6,147,10,4,6,3.030434,2.790000,3.161836,249.205688,24.920569,0.499653
Co4_Bi6_m2_n3_z2_sg162_trial000_2c68781c0f.cif,Co4Bi6,162,10,4,6,3.431272,3.810784,2.790000,459.578437,45.957844,0.270936
Co4_Bi6_m2_n3_z2_sg168_trial000_c2f4a6f0a0.cif,Co4Bi6,168,10,4,6,2.790000,2.790000,3.208291,617.160158,61.716016,0.201757
Co4_Bi6_m2_n3_z2_sg164_trial000_4673cadb21.cif,Co4Bi6,164,10,4,6,2.857762,2.857762,2.790000,615.678585,61.567859,0.202242
Co4_Bi6_m2_n3_z2_sg182_trial000_a9b77c059e.cif,Co4Bi6,182,10,4,6,3.362983,2.790000,3.244372,269.973712,26.997371,0.461216
Co4_Bi6_m2_n3_z2_sg185_trial000_f2c136294d.cif,Co4Bi6,185,10,4,6,3.094660,3.612998,2.790000,375.373308,37.537331,0.331713
Co4_Bi6_m2_n3_z2_sg190_trial000_9c1e72199f.cif,Co4Bi6,190,10,4,6,3.029231,3.415845,2.790000,310.44017,31.044017,0.401096
Co4_Bi6_m2_n3_z2_sg188_trial000_c9569dc0e4.cif,Co4Bi6,188,10,4,6,4.020677,4.020677,2.790000,468.721132,46.872113,0.265651
Co4_Bi6_m2_n3_z2_sg201_trial000_1d9ac7f71f.cif,Co4Bi6,201,10,4,6,4.556051,3.221615,2.790000,267.491941,26.749194,0.465496
Co4_Bi6_m2_n3_z2_sg195_trial000_f9b6cffcf6.cif,Co4Bi6,195,10,4,6,5.014507,2.790000,2.994346,470.124245,47.012424,0.264858
Co4_Bi6_m2_n3_z2_sg208_trial000_c5abeec4e8.cif,Co4Bi6,208,10,4,6,5.580000,3.945656,2.790000,491.414074,49.141407,0.253384
Co4_Bi6_m2_n3_z2_sg215_trial000_7fef423aed.cif,Co4Bi6,215,10,4,6,3.722147,3.394560,2.790000,312.925205,31.292521,0.397911
Co4_Bi6_m2_n3_z2_sg193_trial000_e567726072.cif,Co4Bi6,193,10,4,6,2.818334,2.818334,2.790000,339.655481,33.965548,0.366596
Co4_Bi6_m2_n3_z2_sg224_trial000_c32fe58bd2.cif,Co4Bi6,224,10,4,6,4.556051,3.221615,2.790000,267.491941,26.749194,0.465496
Co6_Bi9_m2_n3_z3_sg152_trial000_c232dde4e8.cif,Co6Bi9,152,15,6,9,4.169221,3.303843,2.790000,722.217516,48.147834,0.258613
Co6_Bi9_m2_n3_z3_sg175_trial000_5e603f61bb.cif,Co6Bi9,175,15,6,9,3.125422,3.688495,2.790000,678.516733,45.234449,0.275269
Co8_Bi12_m2_n3_z4_sg015_trial000_65221044cd.cif,Co8Bi12,15,20,8,12,3.802443,3.691649,2.790000,1034.203569,51.710178,0.240797
Co8_Bi12_m2_n3_z4_sg014_trial000_c4b2aa2165.cif,Co8Bi12,14,20,8,12,2.947745,2.790000,2.811610,1085.156494,54.257825,0.22949
Co8_Bi12_m2_n3_z4_sg037_trial000_9ee4a8daa3.cif,Co8Bi12,37,20,8,12,3.510537,2.790000,2.903100,1203.259803,60.16299,0.206965
Co8_Bi12_m2_n3_z4_sg045_trial000_6ef96d4020.cif,Co8Bi12,45,20,8,12,2.790000,3.478451,3.850745,1228.547931,61.427397,0.202705
Co8_Bi12_m2_n3_z4_sg052_trial000_46be6c119b.cif,Co8Bi12,52,20,8,12,2.790000,3.355382,2.880116,900.229626,45.011481,0.276632
Co8_Bi12_m2_n3_z4_sg054_trial000_00cbd50010.cif,Co8Bi12,54,20,8,12,3.893167,3.308005,2.790000,1196.94457,59.847229,0.208057
Co8_Bi12_m2_n3_z4_sg056_trial000_c197819ea7.cif,Co8Bi12,56,20,8,12,3.433270,4.090480,2.790000,1067.155457,53.357773,0.233361
Co8_Bi12_m2_n3_z4_sg063_trial000_bc4b1904b9.cif,Co8Bi12,63,20,8,12,3.328598,2.790000,2.844816,689.72484,34.486242,0.361061
Co8_Bi12_m2_n3_z4_sg069_trial000_4f2f46bded.cif,Co8Bi12,69,20,8,12,2.790000,2.790000,3.255887,1172.495077,58.624754,0.212395
Co8_Bi12_m2_n3_z4_sg061_trial000_b4bdcbbf69.cif,Co8Bi12,61,20,8,12,4.469239,2.996024,2.790000,1092.704037,54.635202,0.227905
Co8_Bi12_m2_n3_z4_sg085_trial000_3e6ab6ac1f.cif,Co8Bi12,85,20,8,12,3.702919,3.313640,2.790000,1018.301884,50.915094,0.244557
Co8_Bi12_m2_n3_z4_sg082_trial000_3fdf589ce6.cif,Co8Bi12,82,20,8,12,3.433038,3.408824,2.790000,1169.04948,58.452474,0.213021
Co8_Bi12_m2_n3_z4_sg091_trial000_4ec8aa0b6d.cif,Co8Bi12,91,20,8,12,3.824543,3.037766,2.790000,883.19518,44.159759,0.281968
Co8_Bi12_m2_n3_z4_sg118_trial000_a2d6efb00d.cif,Co8Bi12,118,20,8,12,3.157291,2.790000,3.256496,1159.926553,57.996328,0.214697
Co8_Bi12_m2_n3_z4_sg120_trial000_3a02e52a7d.cif,Co8Bi12,120,20,8,12,4.436470,2.790000,3.370938,1003.483906,50.174195,0.248168
Co8_Bi12_m2_n3_z4_sg122_trial000_930f8a57d8.cif,Co8Bi12,122,20,8,12,4.985350,3.593878,2.790000,799.732231,39.986612,0.311395
Co8_Bi12_m2_n3_z4_sg163_trial000_98ba890ee0.cif,Co8Bi12,163,20,8,12,4.290871,3.346692,2.790000,1180.519658,59.025983,0.210952
Co8_Bi12_m2_n3_z4_sg165_trial000_bdd4ed56f8.cif,Co8Bi12,165,20,8,12,4.225595,2.790000,3.163090,825.371729,41.268586,0.301722
Co8_Bi12_m2_n3_z4_sg177_trial000_bc2b55d0a2.cif,Co8Bi12,177,20,8,12,2.790000,2.790000,2.827763,718.937286,35.946864,0.34639
Co8_Bi12_m2_n3_z4_sg193_trial000_9c7974d04b.cif,Co8Bi12,193,20,8,12,3.409866,2.837170,2.790000,1213.985784,60.699289,0.205136
Co8_Bi12_m2_n3_z4_sg201_trial000_771334bacf.cif,Co8Bi12,201,20,8,12,3.169852,4.374926,2.790000,1031.359827,51.567991,0.24146
Co8_Bi12_m2_n3_z4_sg207_trial000_61ff5e81d4.cif,Co8Bi12,207,20,8,12,4.447831,3.500184,2.790000,703.938898,35.196945,0.35377
Co8_Bi12_m2_n3_z4_sg221_trial000_1e6a39537c.cif,Co8Bi12,221,20,8,12,3.158136,3.252889,2.790000,918.081195,45.90406,0.271253
Co2_Bi5_m2_n5_z1_sg099_trial000_2d194e4911.cif,Co2Bi5,99,7,2,5,4.660965,3.953653,2.790000,429.427099,61.346728,0.216231
Co2_Bi5_m2_n5_z1_sg149_trial000_49dc3c0bed.cif,Co2Bi5,149,7,2,5,2.829882,2.790000,3.329793,362.13263,51.733233,0.256412
Co2_Bi5_m2_n5_z1_sg191_trial000_4ac19e8914.cif,Co2Bi5,191,7,2,5,2.790000,3.487086,3.623121,253.740973,36.24871,0.365945
Co4_Bi10_m2_n5_z2_sg025_trial000_dfdc6ac148.cif,Co4Bi10,25,14,4,10,3.242409,2.790000,2.981021,720.871199,51.4908,0.25762
Co4_Bi10_m2_n5_z2_sg050_trial000_63cd85d9bc.cif,Co4Bi10,50,14,4,10,2.790000,3.137238,3.097070,671.310587,47.950756,0.276639
Co4_Bi10_m2_n5_z2_sg051_trial000_dd4fc49cc9.cif,Co4Bi10,51,14,4,10,5.572506,2.790000,3.317694,894.954896,63.92535,0.207508
Co4_Bi10_m2_n5_z2_sg055_trial000_1cb5bf3fdc.cif,Co4Bi10,55,14,4,10,5.241677,3.134622,2.790000,684.921637,48.922974,0.271141
Co4_Bi10_m2_n5_z2_sg079_trial000_8435ba0435.cif,Co4Bi10,79,14,4,10,5.384177,3.152973,2.790000,726.996696,51.928335,0.255449
Co4_Bi10_m2_n5_z2_sg065_trial000_7ced4061dd.cif,Co4Bi10,65,14,4,10,4.645168,2.816563,2.790000,311.348477,22.239177,0.596472
Co4_Bi10_m2_n5_z2_sg087_trial000_10484f81b0.cif,Co4Bi10,87,14,4,10,3.416431,3.575135,2.790000,739.634979,52.83107,0.251084
Co4_Bi10_m2_n5_z2_sg093_trial000_670b57dab7.cif,Co4Bi10,93,14,4,10,3.719802,3.287976,2.790000,718.299885,51.307135,0.258542
Co4_Bi10_m2_n5_z2_sg102_trial000_7abe82d90e.cif,Co4Bi10,102,14,4,10,5.307136,2.790000,2.934347,546.220508,39.015751,0.339992
Co4_Bi10_m2_n5_z2_sg101_trial000_c4a12f332c.cif,Co4Bi10,101,14,4,10,5.690837,3.229994,2.790000,798.82212,57.058723,0.232481
Co4_Bi10_m2_n5_z2_sg104_trial000_9f7eeb3c9b.cif,Co4Bi10,104,14,4,10,3.761086,2.790000,3.315646,786.236964,56.159783,0.236202
Co4_Bi10_m2_n5_z2_sg121_trial000_02e165d492.cif,Co4Bi10,121,14,4,10,4.475293,3.154080,2.790000,447.030503,31.93075,0.415432
Co4_Bi10_m2_n5_z2_sg131_trial000_1f742ac56d.cif,Co4Bi10,131,14,4,10,3.871844,2.790000,3.001871,732.75201,52.339429,0.253443
Co4_Bi10_m2_n5_z2_sg136_trial000_c0ab7348f0.cif,Co4Bi10,136,14,4,10,3.269277,3.269277,2.790000,653.763083,46.697363,0.284064
Co4_Bi10_m2_n5_z2_sg147_trial000_65c58022ee.cif,Co4Bi10,147,14,4,10,5.435854,3.145902,2.790000,688.214765,49.158197,0.269844
Co4_Bi10_m2_n5_z2_sg164_trial000_7d0256e04d.cif,Co4Bi10,164,14,4,10,4.244041,3.276918,2.790000,687.372018,49.098001,0.270175
Co4_Bi10_m2_n5_z2_sg175_trial000_365e7b2e44.cif,Co4Bi10,175,14,4,10,2.790000,2.971767,3.221287,860.724641,61.480331,0.215761
Co4_Bi10_m2_n5_z2_sg188_trial000_0161a823e5.cif,Co4Bi10,188,14,4,10,3.270480,2.790000,3.039096,734.871004,52.490786,0.252712
Co4_Bi10_m2_n5_z2_sg192_trial000_ac11bc3265.cif,Co4Bi10,192,14,4,10,2.828777,2.790000,2.790000,305.11088,21.793634,0.608666
Co6_Bi15_m2_n5_z3_sg148_trial000_7d75f23426.cif,Co6Bi15,148,21,6,15,,3.211961,2.790000,1080.979461,51.475212,0.257698
Co6_Bi15_m2_n5_z3_sg151_trial000_17a1041dcd.cif,Co6Bi15,151,21,6,15,2.790000,2.899216,3.343607,1375.107434,65.481306,0.202578
Co6_Bi15_m2_n5_z3_sg152_trial000_6606226b9d.cif,Co6Bi15,152,21,6,15,4.723896,2.790000,2.998135,1337.627396,63.696543,0.208254
Co6_Bi15_m2_n5_z3_sg153_trial000_879f664470.cif,Co6Bi15,153,21,6,15,4.537590,2.790000,3.173184,1333.657235,63.507487,0.208874
Co6_Bi15_m2_n5_z3_sg195_trial000_51124bc95e.cif,Co6Bi15,195,21,6,15,3.101166,2.790000,3.243533,1074.41952,51.162834,0.259271
Co6_Bi15_m2_n5_z3_sg207_trial000_9c2c456573.cif,Co6Bi15,207,21,6,15,3.911309,2.814077,2.790000,911.998266,43.428489,0.305446
Co6_Bi15_m2_n5_z3_sg221_trial000_6c10a138f4.cif,Co6Bi15,221,21,6,15,4.020246,2.790000,2.967140,949.450924,45.211949,0.293397
Co8_Bi20_m2_n5_z4_sg033_trial000_f7b7cb9b5f.cif,Co8Bi20,33,28,8,20,4.187908,3.322787,2.790000,1796.063369,64.14512,0.206797
Co8_Bi20_m2_n5_z4_sg048_trial000_f8e07fced9.cif,Co8Bi20,48,28,8,20,2.790000,3.056408,3.247450,1805.801939,64.492926,0.205682
Co8_Bi20_m2_n5_z4_sg100_trial000_d357b0e848.cif,Co8Bi20,100,28,8,20,2.878115,2.790000,3.260125,1586.321762,56.654349,0.23414
Co8_Bi20_m2_n5_z4_sg135_trial000_ac21b17b0e.cif,Co8Bi20,135,28,8,20,4.570067,3.147925,2.790000,1654.625565,59.09377,0.224474
Co8_Bi20_m2_n5_z4_sg137_trial000_1d302815c1.cif,Co8Bi20,137,28,8,20,4.591370,2.790000,3.246589,1620.636246,57.879866,0.229182
Co8_Bi20_m2_n5_z4_sg165_trial000_f8cbe130f4.cif,Co8Bi20,165,28,8,20,5.298407,2.790000,2.791906,1085.229,38.758179,0.342251
Co8_Bi20_m2_n5_z4_sg194_trial000_b5741eb82b.cif,Co8Bi20,194,28,8,20,5.261865,3.011515,2.790000,1697.849219,60.637472,0.21876
Co8_Bi20_m2_n5_z4_sg199_trial000_b06c19997e.cif,Co8Bi20,199,28,8,20,4.837482,3.321936,2.790000,1063.318084,37.975646,0.349304
Co8_Bi20_m2_n5_z4_sg200_trial000_9c0fc58e28.cif,Co8Bi20,200,28,8,20,3.745895,2.790000,2.807609,995.395258,35.549831,0.373139
Co8_Bi20_m2_n5_z4_sg218_trial000_d07ce984b3.cif,Co8Bi20,218,28,8,20,5.825956,4.091887,2.790000,1550.26433,55.366583,0.239586
Co8_Bi20_m2_n5_z4_sg222_trial000_81f02d5ff5.cif,Co8Bi20,222,28,8,20,,3.945656,2.790000,1799.083341,64.252976,0.20645
Co8_Bi20_m2_n5_z4_sg221_trial000_bb36952eb4.cif,Co8Bi20,221,28,8,20,3.716471,2.790000,3.139143,672.847994,24.030285,0.552014
Co3_Bi1_m3_n1_z1_sg010_trial000_51b9a48050.cif,Co3Bi1,10,4,3,1,2.807304,4.399515,2.790000,145.323918,36.330979,0.274162
Co3_Bi1_m3_n1_z1_sg025_trial000_5e20ce635d.cif,Co3Bi1,25,4,3,1,2.790000,3.574223,3.983880,152.307108,38.076777,0.261592
Co3_Bi1_m3_n1_z1_sg016_trial000_2784b35fb1.cif,Co3Bi1,16,4,3,1,2.790000,3.892566,2.790000,175.710134,43.927534,0.22675
Co3_Bi1_m3_n1_z1_sg047_trial000_39ea50a7cf.cif,Co3Bi1,47,4,3,1,2.790000,2.790000,2.874361,69.553035,17.388259,0.572833
Co3_Bi1_m3_n1_z1_sg075_trial000_6f98959297.cif,Co3Bi1,75,4,3,1,2.819133,4.137631,2.790000,119.794581,29.948645,0.332588
Co3_Bi1_m3_n1_z1_sg099_trial000_11f656522f.cif,Co3Bi1,99,4,3,1,2.803559,4.061623,2.790000,125.811988,31.452997,0.316681
Co3_Bi1_m3_n1_z1_sg083_trial000_0acf3f047e.cif,Co3Bi1,83,4,3,1,2.790000,2.801453,2.790000,87.227153,21.806788,0.456764
Co3_Bi1_m3_n1_z1_sg147_trial000_585669538c.cif,Co3Bi1,147,4,3,1,2.790000,2.790000,4.342929,163.480886,40.870222,0.243712
Co3_Bi1_m3_n1_z1_sg157_trial000_cb3ab6981e.cif,Co3Bi1,157,4,3,1,3.052455,5.287008,2.790000,140.071906,35.017977,0.284441
Co3_Bi1_m3_n1_z1_sg162_trial000_44a2ebf641.cif,Co3Bi1,162,4,3,1,2.790000,4.832422,3.424945,138.530019,34.632505,0.287607
Co3_Bi1_m3_n1_z1_sg183_trial000_1643712a54.cif,Co3Bi1,183,4,3,1,2.790000,2.899602,2.803949,78.187513,19.546878,0.509573
Co3_Bi1_m3_n1_z1_sg187_trial000_f49d1d80e9.cif,Co3Bi1,187,4,3,1,2.790000,4.832422,2.790000,169.058945,42.264736,0.235671
Co3_Bi1_m3_n1_z1_sg191_trial000_70ed1b81dc.cif,Co3Bi1,191,4,3,1,2.790000,2.790000,2.922812,82.565094,20.641273,0.482556
Co3_Bi1_m3_n1_z1_sg195_trial000_b23a88a2b4.cif,Co3Bi1,195,4,3,1,2.790000,3.945656,2.790000,61.426759,15.35669,0.648614
Co3_Bi1_m3_n1_z1_sg200_trial000_f409b63aff.cif,Co3Bi1,200,4,3,1,2.790000,3.945656,2.790000,61.426759,15.35669,0.648614
Co3_Bi1_m3_n1_z1_sg207_trial000_f9038fad66.cif,Co3Bi1,207,4,3,1,3.945656,5.580000,2.790000,173.741112,43.435278,0.22932
Co3_Bi1_m3_n1_z1_sg215_trial000_dd2e2de4f5.cif,Co3Bi1,215,4,3,1,3.945656,5.580000,2.790000,173.741112,43.435278,0.22932
Co3_Bi1_m3_n1_z1_sg168_trial000_3a82100e71.cif,Co3Bi1,168,4,3,1,2.790000,2.790000,3.416647,95.892054,23.973014,0.415491
Co3_Bi1_m3_n1_z1_sg221_trial000_5aa11612c0.cif,Co3Bi1,221,4,3,1,2.790000,3.945656,2.790000,61.426759,15.35669,0.648614
Co6_Bi2_m3_n1_z2_sg014_trial000_43bc4fe6df.cif,Co6Bi2,14,8,6,2,2.790000,5.580000,2.790000,343.305141,42.913143,0.23211
Co6_Bi2_m3_n1_z2_sg017_trial000_dededae573.cif,Co6Bi2,17,8,6,2,2.790000,5.671931,3.058403,383.600954,47.950119,0.207728
Co6_Bi2_m3_n1_z2_sg032_trial000_fb16d59a2d.cif,Co6Bi2,32,8,6,2,2.805047,4.119239,2.790000,265.225781,33.153223,0.30044
Co6_Bi2_m3_n1_z2_sg048_trial000_a894dcdeb5.cif,Co6Bi2,48,8,6,2,3.510591,4.030425,2.790000,229.88869,28.736086,0.346622
Co6_Bi2_m3_n1_z2_sg058_trial000_dd82b61fa8.cif,Co6Bi2,58,8,6,2,2.790000,,3.118523,394.781773,49.347722,0.201844
Co6_Bi2_m3_n1_z2_sg065_trial000_79b62f53d2.cif,Co6Bi2,65,8,6,2,2.855736,4.745149,2.790000,243.73751,30.467189,0.326928
Co6_Bi2_m3_n1_z2_sg079_trial000_cdef9a54b0.cif,Co6Bi2,79,8,6,2,2.790000,3.945656,3.877199,336.260158,42.03252,0.236973
Co6_Bi2_m3_n1_z2_sg071_trial000_e8167bbf71.cif,Co6Bi2,71,8,6,2,2.790000,5.580000,2.790000,384.357015,48.044627,0.207319
Co6_Bi2_m3_n1_z2_sg085_trial000_f1987bf081.cif,Co6Bi2,85,8,6,2,2.790000,3.945656,3.700561,389.079332,48.634917,0.204803
Co6_Bi2_m3_n1_z2_sg087_trial000_cc701c4b2c.cif,Co6Bi2,87,8,6,2,2.790000,4.048140,2.790000,125.869869,15.733734,0.633071
Co6_Bi2_m3_n1_z2_sg103_trial000_e723c2db00.cif,Co6Bi2,103,8,6,2,2.977454,2.977454,2.790000,176.761706,22.095213,0.450802
Co6_Bi2_m3_n1_z2_sg104_trial000_b41259f3d0.cif,Co6Bi2,104,8,6,2,2.843413,5.236380,2.790000,219.905859,27.488232,0.362357
Co6_Bi2_m3_n1_z2_sg107_trial000_a783b9348a.cif,Co6Bi2,107,8,6,2,2.839846,5.129274,2.790000,191.453142,23.931643,0.416209
Co6_Bi2_m3_n1_z2_sg114_trial000_62a403dbe1.cif,Co6Bi2,114,8,6,2,2.790000,4.962611,2.790000,187.972383,23.496548,0.423916
Co6_Bi2_m3_n1_z2_sg113_trial000_aa46ad7ca7.cif,Co6Bi2,113,8,6,2,2.973687,3.718082,2.790000,296.707125,37.088391,0.268563
Co6_Bi2_m3_n1_z2_sg116_trial000_083c0f3ab4.cif,Co6Bi2,116,8,6,2,2.870058,3.289805,2.790000,192.526464,24.065808,0.413889
Co6_Bi2_m3_n1_z2_sg119_trial000_5ae7763a80.cif,Co6Bi2,119,8,6,2,2.790000,3.959659,2.790000,123.286398,15.4108,0.646337
Co6_Bi2_m3_n1_z2_sg117_trial000_f66adfcfca.cif,Co6Bi2,117,8,6,2,2.790000,3.945656,2.790000,185.232453,23.154057,0.430187
Co6_Bi2_m3_n1_z2_sg121_trial000_cb21d1ed38.cif,Co6Bi2,121,8,6,2,2.790000,4.926517,2.790000,183.989022,22.998628,0.433094
Co6_Bi2_m3_n1_z2_sg125_trial000_53b4608926.cif,Co6Bi2,125,8,6,2,2.790000,2.790000,3.203857,185.67282,23.209103,0.429166
Co6_Bi2_m3_n1_z2_sg128_trial000_722979ae79.cif,Co6Bi2,128,8,6,2,2.790000,5.580000,2.790000,344.792859,43.099107,0.231108
Co6_Bi2_m3_n1_z2_sg132_trial000_53b550a7d9.cif,Co6Bi2,132,8,6,2,2.790000,3.640821,2.790000,226.724148,28.340518,0.35146
Co6_Bi2_m3_n1_z2_sg136_trial000_25a86eaa42.cif,Co6Bi2,136,8,6,2,2.790000,3.945656,2.790000,248.133718,31.016715,0.321135
Co6_Bi2_m3_n1_z2_sg077_trial000_7e7d94cf38.cif,Co6Bi2,77,8,6,2,3.075935,5.722432,2.790000,288.192443,36.024055,0.276498
Co6_Bi2_m3_n1_z2_sg139_trial000_0b19284b60.cif,Co6Bi2,139,8,6,2,2.790000,4.268060,2.790000,130.955389,16.369424,0.608486
Co6_Bi2_m3_n1_z2_sg086_trial000_11a3c81955.cif,Co6Bi2,86,8,6,2,2.790000,5.580000,2.790000,255.970008,31.996251,0.311304
Co6_Bi2_m3_n1_z2_sg159_trial000_54950cbc84.cif,Co6Bi2,159,8,6,2,2.790000,,3.009194,342.828036,42.853504,0.232433
Co6_Bi2_m3_n1_z2_sg162_trial000_b393441d46.cif,Co6Bi2,162,8,6,2,2.790000,3.363492,2.790000,181.392514,22.674064,0.439293
Co6_Bi2_m3_n1_z2_sg176_trial000_43e033608d.cif,Co6Bi2,176,8,6,2,2.790000,4.059095,3.698184,249.69315,31.211644,0.31913
Co6_Bi2_m3_n1_z2_sg183_trial000_2f9ab0f0aa.cif,Co6Bi2,183,8,6,2,2.835014,3.273593,2.790000,298.5808,37.3226,0.266878
Co6_Bi2_m3_n1_z2_sg193_trial000_866b63e17e.cif,Co6Bi2,193,8,6,2,2.790000,3.350055,2.790000,180.66791,22.583489,0.441055
Co6_Bi2_m3_n1_z2_sg197_trial000_f257b393e7.cif,Co6Bi2,197,8,6,2,2.790000,4.832422,2.790000,173.741112,21.717639,0.458639
Co6_Bi2_m3_n1_z2_sg201_trial000_2a470eb4d3.cif,Co6Bi2,201,8,6,2,2.790000,4.832422,2.790000,173.741112,21.717639,0.458639
Co6_Bi2_m3_n1_z2_sg200_trial000_06802449b5.cif,Co6Bi2,200,8,6,2,2.790000,5.591097,3.516553,269.091035,33.636379,0.296125
Co6_Bi2_m3_n1_z2_sg195_trial000_ce66d9d7b8.cif,Co6Bi2,195,8,6,2,2.790000,4.832422,2.790000,173.741112,21.717639,0.458639
Co6_Bi2_m3_n1_z2_sg137_trial000_6fdc559b29.cif,Co6Bi2,137,8,6,2,2.790000,5.161263,2.790000,210.416601,26.302075,0.378699
Co6_Bi2_m3_n1_z2_sg204_trial000_41d0e18ecb.cif,Co6Bi2,204,8,6,2,2.790000,4.832422,2.790000,173.741112,21.717639,0.458639
Co6_Bi2_m3_n1_z2_sg208_trial000_16d1dc633e.cif,Co6Bi2,208,8,6,2,2.790000,4.832422,3.119315,173.741112,21.717639,0.458639
Co6_Bi2_m3_n1_z2_sg211_trial000_f977caf520.cif,Co6Bi2,211,8,6,2,2.790000,4.832422,2.790000,173.741112,21.717639,0.458639
Co6_Bi2_m3_n1_z2_sg207_trial000_33b9afeb08.cif,Co6Bi2,207,8,6,2,2.790000,4.832422,2.790000,173.741112,21.717639,0.458639
Co6_Bi2_m3_n1_z2_sg218_trial000_64cc5b9aa2.cif,Co6Bi2,218,8,6,2,2.790000,4.832422,3.119315,173.741112,21.717639,0.458639
Co6_Bi2_m3_n1_z2_sg217_trial000_999d35f74d.cif,Co6Bi2,217,8,6,2,2.790000,4.832422,2.790000,173.741112,21.717639,0.458639
